Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
209.0,Walter Clayton,22.0,UTA,PG,40.0,0.0,739.0,4.6,11.4,0.408,1.9,6.4,0.305,2.7,5.0,0.539,0.494,2.7,2.8,0.948,0.6,3.3,3.9,6.5,1.1,0.4,2.3,3.5,13.9,
210.0,Dru Smith,28.0,MIA,SG,44.0,1.0,735.0,4.4,10.7,0.408,1.4,4.5,0.315,2.9,6.2,0.476,0.475,2.8,3.5,0.817,1.6,3.5,5.1,5.4,3.1,0.7,2.0,3.3,13.0,
211.0,Patrick Williams,24.0,CHI,PF,40.0,1.0,735.0,4.4,11.7,0.378,2.5,6.2,0.402,1.9,5.4,0.351,0.485,1.4,2.0,0.683,1.2,4.6,5.8,2.3,1.4,0.5,1.7,2.4,12.7,
212.0,Isaiah Joe,26.0,OKC,SG,37.0,1.0,735.0,5.3,12.1,0.437,3.9,9.8,0.398,1.4,2.3,0.609,0.599,2.7,3.1,0.859,0.8,3.7,4.6,2.4,0.9,0.3,1.1,3.1,17.2,
213.0,Yves Missi,21.0,NOP,C,39.0,7.0,734.0,4.6,8.5,0.543,0.0,0.0,0.0,4.6,8.4,0.547,0.543,1.4,2.4,0.592,5.7,4.9,10.6,2.3,0.6,2.5,1.5,3.2,10.6,
214.0,Khris Middleton,34.0,WAS,SF,30.0,30.0,734.0,5.3,12.7,0.422,1.3,4.2,0.314,4.0,8.4,0.477,0.475,2.4,2.9,0.831,1.4,4.4,5.8,4.8,1.1,0.4,2.3,4.0,14.4,
215.0,Steven Adams,32.0,HOU,C,32.0,11.0,730.0,3.5,6.9,0.504,0.0,0.0,,3.5,6.9,0.504,0.504,2.3,4.0,0.58,7.2,6.5,13.6,2.4,1.1,1.0,1.7,2.7,9.2,
216.0,Ziaire Williams,24.0,BRK,SF,32.0,4.0,729.0,4.7,11.7,0.407,2.5,8.2,0.305,2.2,3.4,0.652,0.515,3.0,3.5,0.871,0.9,3.1,4.0,1.0,1.8,0.8,1.6,3.2,15.0,
217.0,Craig Porter Jr.,25.0,CLE,PG,41.0,2.0,728.0,4.0,8.5,0.465,1.2,3.0,0.4,2.8,5.5,0.5,0.535,0.7,1.3,0.577,3.0,4.4,7.3,6.1,1.9,1.3,1.9,2.3,9.8,
218.0,Joel Embiid,31.0,PHI,C,24.0,24.0,727.0,9.8,20.5,0.479,1.2,4.7,0.263,8.6,15.7,0.544,0.51,8.3,9.7,0.862,2.5,6.2,8.7,4.3,0.7,1.3,3.6,2.4,29.2,
219.0,Paul George,35.0,PHI,PF,24.0,24.0,723.0,6.4,15.3,0.419,2.8,7.5,0.371,3.6,7.8,0.465,0.51,3.0,3.5,0.859,0.6,5.6,6.3,4.4,1.7,0.6,2.0,2.7,18.7,
220.0,Mike Conley,38.0,MIN,PG,39.0,8.0,721.0,2.7,8.0,0.338,2.0,5.9,0.336,0.7,2.0,0.341,0.463,1.8,2.1,0.881,0.6,2.7,3.4,5.7,1.1,0.3,1.2,2.9,9.2,
221.0,RJ Barrett,25.0,TOR,SF,24.0,24.0,720.0,8.6,17.4,0.494,2.2,6.4,0.341,6.4,11.0,0.584,0.557,3.6,5.3,0.682,0.9,5.2,6.1,4.3,0.9,0.2,1.9,2.9,23.0,
222.0,Mouhamed Gueye,23.0,ATL,PF,45.0,4.0,719.0,4.1,9.4,0.439,1.1,4.1,0.272,3.0,5.3,0.566,0.497,1.2,2.0,0.59,2.6,5.4,8.0,2.3,1.8,1.3,1.3,3.9,10.5,
223.0,Aaron Wiggins,27.0,OKC,SG,31.0,11.0,718.0,6.1,13.5,0.454,2.9,7.3,0.39,3.3,6.2,0.528,0.559,1.1,1.5,0.724,0.9,4.3,5.2,2.7,1.3,1.0,1.7,2.4,16.1,
224.0,Jalen Smith,25.0,CHI,C,37.0,7.0,717.0,6.5,13.9,0.466,2.7,7.6,0.358,3.8,6.3,0.595,0.563,2.3,3.1,0.738,3.6,9.1,12.7,2.5,0.8,1.7,1.7,3.7,17.9,
225.0,Jalen Williams,24.0,OKC,SG,24.0,24.0,711.0,8.0,17.0,0.47,0.9,3.0,0.3,7.1,14.0,0.507,0.497,3.5,4.3,0.833,0.8,5.0,5.8,6.8,1.6,0.5,2.4,2.6,20.5,
226.0,Jordan Poole,26.0,NOP,PG,28.0,6.0,710.0,6.3,17.1,0.37,3.6,10.7,0.336,2.7,6.4,0.425,0.475,4.3,4.9,0.876,0.3,2.3,2.6,4.4,1.0,0.5,2.7,3.4,20.6,
227.0,Simone Fontecchio,30.0,MIA,SF,42.0,1.0,701.0,6.0,14.7,0.404,3.9,10.3,0.373,2.1,4.4,0.477,0.535,2.6,3.2,0.81,1.5,5.0,6.5,3.1,1.0,0.3,1.8,3.1,18.4,
228.0,Andre Drummond,32.0,PHI,C,35.0,16.0,701.0,4.9,9.9,0.497,0.9,2.4,0.362,4.1,7.5,0.541,0.541,2.0,3.0,0.655,6.2,10.0,16.1,1.4,1.0,1.5,1.5,3.6,12.7,
229.0,Marvin Bagley III,26.0,WAS,PF,36.0,7.0,696.0,7.4,11.9,0.619,0.4,0.9,0.389,7.0,11.0,0.638,0.634,3.4,4.8,0.71,4.8,5.7,10.6,2.7,1.0,1.3,2.2,3.9,18.6,
230.0,Tyus Jones,29.0,ORL,PG,43.0,8.0,691.0,2.6,7.8,0.336,1.4,5.1,0.278,1.2,2.7,0.442,0.426,0.3,0.3,1.0,0.4,2.1,2.5,5.3,1.6,0.2,0.6,1.3,6.9,
231.0,Keegan Murray,25.0,SAC,PF,19.0,18.0,683.0,5.9,13.7,0.429,1.3,4.8,0.272,4.5,8.8,0.515,0.477,1.6,2.0,0.789,1.6,4.5,6.1,1.5,1.2,1.6,1.2,2.0,14.6,
232.0,Kelly Oubre Jr.,30.0,PHI,SF,21.0,16.0,679.0,6.0,12.2,0.489,2.1,5.5,0.385,3.9,6.7,0.575,0.576,2.2,2.9,0.745,1.1,4.0,5.0,1.5,1.3,0.8,1.5,3.0,16.3,
233.0,Herbert Jones,27.0,NOP,SF,24.0,24.0,676.0,4.3,11.0,0.388,1.7,5.3,0.323,2.6,5.7,0.449,0.466,1.4,1.7,0.813,1.3,3.1,4.5,3.0,2.1,0.5,1.7,4.2,11.6,
234.0,Keon Ellis,26.0,SAC,SG,39.0,5.0,675.0,3.8,9.9,0.384,2.4,6.7,0.357,1.4,3.1,0.441,0.505,1.0,1.6,0.633,0.7,2.0,2.8,1.2,2.3,1.0,1.0,3.4,11.0,
235.0,Jarred Vanderbilt,26.0,LAL,PF,34.0,3.0,675.0,3.4,7.0,0.485,0.9,2.9,0.315,2.5,4.2,0.603,0.549,1.2,1.7,0.71,2.9,6.3,9.2,2.4,1.6,0.7,2.0,3.5,8.9,
236.0,Bilal Coulibaly,21.0,WAS,SG,25.0,25.0,664.0,4.4,11.3,0.392,1.3,4.8,0.273,3.1,6.6,0.479,0.45,3.5,4.6,0.765,1.2,5.1,6.3,3.4,2.0,1.2,2.2,3.9,13.7,
237.0,Buddy Hield,33.0,GSW,SG,39.0,3.0,661.0,6.2,13.9,0.441,3.3,9.3,0.357,2.8,4.6,0.612,0.561,1.4,1.5,0.929,1.4,3.8,5.1,2.9,1.8,0.4,2.0,2.6,17.0,
238.0,Coby White,25.0,CHI,SG,23.0,20.0,657.0,7.7,16.9,0.455,3.1,8.9,0.352,4.5,8.0,0.568,0.547,5.1,6.5,0.788,0.4,4.1,4.5,5.8,0.9,0.1,3.8,2.8,23.6,
239.0,Tyrese Martin,26.0,BRK,SG,34.0,6.0,656.0,5.3,13.1,0.408,2.7,7.7,0.355,2.6,5.3,0.485,0.513,1.0,1.4,0.731,1.8,3.6,5.4,3.7,1.2,0.2,1.8,1.6,14.4,
240.0,Ja'Kobe Walter,21.0,TOR,SG,37.0,9.0,654.0,4.3,10.0,0.431,2.4,6.6,0.367,1.9,3.4,0.557,0.552,1.5,2.0,0.75,1.4,2.9,4.3,1.8,1.8,0.3,1.0,4.0,12.5,
241.0,Goga Bitadze,26.0,ORL,C,39.0,1.0,652.0,5.4,7.8,0.688,0.1,0.6,0.2,5.2,7.2,0.725,0.695,2.1,2.9,0.731,4.6,6.6,11.2,2.7,1.7,2.7,1.2,4.7,12.9,
242.0,Ryan Nembhard,22.0,DAL,PG,32.0,17.0,650.0,5.5,12.1,0.452,1.7,4.3,0.397,3.8,7.8,0.482,0.523,0.4,0.6,0.727,0.4,3.0,3.4,9.1,0.4,0.0,2.7,2.6,13.1,
243.0,Isaiah Hartenstein,27.0,OKC,C,24.0,24.0,645.0,6.5,10.0,0.644,0.0,0.2,0.0,6.5,9.8,0.659,0.644,2.1,3.2,0.649,4.5,9.4,13.9,4.0,1.5,1.0,2.8,3.9,15.0,
244.0,Aaron Gordon,30.0,DEN,PF,23.0,20.0,642.0,7.8,15.3,0.509,2.4,5.9,0.4,5.4,9.4,0.577,0.586,4.8,6.1,0.789,1.7,6.3,8.0,3.3,0.9,0.2,1.3,2.1,22.8,
245.0,Nikola JoviÄ,22.0,MIA,PF,34.0,1.0,641.0,5.1,13.8,0.371,2.1,7.3,0.285,3.0,6.5,0.47,0.447,3.1,4.4,0.705,1.0,6.1,7.1,5.2,1.2,0.7,3.2,3.1,15.4,
246.0,Lonzo Ball,28.0,CLE,PG,30.0,3.0,636.0,2.8,9.1,0.304,2.0,7.5,0.271,0.7,1.6,0.464,0.416,0.8,1.1,0.7,1.4,5.2,6.6,7.0,2.1,0.5,2.5,2.2,8.4,
247.0,Micah Peavy,24.0,NOP,SG,39.0,1.0,627.0,4.6,11.5,0.4,1.1,4.2,0.257,3.5,7.2,0.484,0.448,0.6,0.9,0.733,2.1,2.9,5.1,2.6,1.7,0.3,0.7,3.8,10.9,
248.0,Ochai Agbaji,25.0,TOR,SG,38.0,13.0,627.0,4.0,9.5,0.422,0.7,3.7,0.188,3.3,5.9,0.569,0.458,1.4,1.6,0.889,1.7,3.4,5.2,1.7,1.0,0.6,1.0,4.1,10.1,
249.0,Brook Lopez,37.0,LAC,C,37.0,7.0,627.0,4.6,12.7,0.362,3.0,9.3,0.327,1.6,3.4,0.458,0.482,1.3,1.5,0.846,0.7,4.7,5.5,1.8,1.0,2.1,1.7,3.4,13.5,
250.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,626.0,9.7,19.2,0.506,0.6,2.1,0.27,9.1,17.1,0.535,0.521,3.4,4.7,0.728,3.6,9.1,12.7,3.2,1.3,1.9,2.4,2.4,23.4,
251.0,Vince Williams Jr.,25.0,MEM,PG,29.0,11.0,625.0,4.3,12.5,0.346,2.2,7.5,0.298,2.1,5.0,0.419,0.435,1.7,2.0,0.829,1.3,5.4,6.6,7.7,1.2,0.7,3.2,3.4,12.6,
252.0,Sam Merrill,29.0,CLE,SG,24.0,15.0,619.0,6.3,13.4,0.47,4.9,10.9,0.455,1.3,2.5,0.535,0.654,1.7,2.0,0.882,0.9,2.4,3.3,3.3,1.0,0.2,1.3,4.0,19.3,
253.0,Jaxson Hayes,25.0,LAL,C,35.0,4.0,615.0,5.3,6.8,0.769,0.1,0.1,1.0,5.2,6.8,0.767,0.774,2.3,3.7,0.625,3.0,5.2,8.2,1.6,0.7,1.2,1.2,4.2,12.9,
254.0,Drake Powell,20.0,BRK,SG,32.0,6.0,614.0,4.3,9.5,0.451,1.5,4.7,0.313,2.8,4.8,0.585,0.528,1.9,2.2,0.892,0.4,2.6,2.9,3.2,1.2,0.3,1.8,2.8,12.0,
255.0,Caris LeVert,31.0,DET,SG,31.0,0.0,612.0,5.2,12.0,0.431,2.0,5.9,0.34,3.2,6.1,0.519,0.515,2.1,3.1,0.679,0.5,2.8,3.3,5.2,1.6,1.2,2.6,2.6,14.5,
256.0,Daniel Gafford,27.0,DAL,C,29.0,20.0,602.0,5.3,8.4,0.629,0.0,0.0,,5.3,8.4,0.629,0.629,3.0,4.0,0.761,3.5,7.8,11.2,1.4,1.4,2.3,2.3,4.5,13.6,
257.0,Luka Garza,27.0,BOS,C,36.0,1.0,597.0,6.0,10.3,0.588,1.5,3.2,0.472,4.5,7.1,0.641,0.662,3.1,3.9,0.813,5.2,4.0,9.3,2.1,0.8,1.1,1.0,5.7,16.7,
258.0,Mitchell Robinson,27.0,NYK,C,31.0,13.0,597.0,3.9,5.8,0.677,0.0,0.0,,3.9,5.8,0.677,0.677,1.2,3.2,0.377,9.1,8.0,17.1,2.0,1.6,2.2,1.3,4.4,9.0,
259.0,Jaylen Clark,24.0,MIN,SG,42.0,0.0,590.0,3.7,8.6,0.433,1.0,3.6,0.288,2.7,5.0,0.537,0.493,2.0,3.1,0.647,2.4,2.7,5.1,1.5,2.0,0.4,0.9,3.8,10.5,
260.0,Jalen Pickett,26.0,DEN,SG,31.0,13.0,586.0,4.5,10.4,0.435,2.3,5.5,0.411,2.3,4.9,0.463,0.544,0.6,0.7,0.909,0.9,4.5,5.5,5.5,0.7,0.2,1.6,2.0,12.0,
261.0,Jalen Suggs,24.0,ORL,PG,23.0,23.0,584.0,7.5,15.8,0.471,2.7,8.2,0.331,4.7,7.6,0.621,0.556,3.7,4.3,0.857,1.0,4.1,5.2,6.6,2.7,0.7,3.8,4.3,21.3,
262.0,Hugo GonzÃ¡lez,19.0,BOS,SF,39.0,2.0,583.0,4.0,7.8,0.512,1.3,3.4,0.382,2.7,4.4,0.611,0.594,0.6,1.0,0.529,2.2,6.1,8.2,1.4,1.4,0.7,1.5,4.6,9.9,
263.0,Alex Caruso,31.0,OKC,SG,32.0,0.0,582.0,4.3,10.4,0.417,1.9,6.4,0.301,2.4,4.0,0.6,0.509,1.4,1.7,0.821,1.1,4.5,5.6,4.2,2.8,0.7,1.5,2.5,12.0,
264.0,Daniss Jenkins,24.0,DET,PG,35.0,7.0,572.0,6.1,14.2,0.429,2.3,5.7,0.396,3.8,8.5,0.452,0.509,2.6,3.3,0.792,1.2,2.6,3.8,7.3,2.1,0.4,3.2,2.8,17.1,
265.0,Adem Bona,22.0,PHI,C,34.0,3.0,571.0,3.0,5.1,0.593,0.1,0.3,0.4,2.9,4.8,0.605,0.605,2.6,3.8,0.672,3.8,4.7,8.5,0.6,0.7,3.0,1.6,4.3,8.8,
266.0,Isaiah Jackson,24.0,IND,C,33.0,14.0,569.0,5.6,9.6,0.583,0.0,0.1,0.0,5.6,9.5,0.587,0.583,2.9,4.1,0.708,4.9,6.8,11.7,1.6,1.3,1.5,2.5,5.9,14.0,
267.0,Ja Morant,26.0,MEM,PG,20.0,20.0,569.0,8.4,20.4,0.41,1.3,5.4,0.235,7.1,15.0,0.473,0.441,6.6,7.4,0.897,0.5,3.6,4.1,10.2,1.3,0.4,4.5,2.5,24.6,
268.0,T.J. McConnell,33.0,IND,PG,33.0,0.0,568.0,9.3,17.6,0.529,0.7,2.2,0.314,8.6,15.4,0.56,0.549,0.8,0.8,0.923,1.0,3.7,4.7,10.2,2.5,0.4,2.6,2.5,20.1,
269.0,Bryce McGowens,23.0,NOP,SG,29.0,11.0,563.0,4.7,9.8,0.477,1.5,3.5,0.436,3.1,6.3,0.5,0.556,3.3,4.3,0.761,0.6,3.1,3.8,2.4,1.1,0.3,1.0,3.5,14.1,
270.0,Nae'Qwan Tomlin,25.0,CLE,PF,35.0,2.0,561.0,5.5,11.6,0.475,0.9,4.2,0.215,4.6,7.4,0.621,0.514,1.8,2.5,0.718,3.2,4.0,7.2,1.8,1.6,1.5,0.7,4.4,13.7,
271.0,Jaylin Williams,23.0,OKC,PF,31.0,4.0,558.0,3.5,9.5,0.365,2.3,7.4,0.304,1.2,2.1,0.576,0.483,1.9,2.6,0.732,1.0,8.3,9.3,4.9,1.2,1.0,1.9,3.9,11.2,
272.0,Cody Williams,21.0,UTA,SG,32.0,9.0,557.0,4.9,10.6,0.463,0.8,3.7,0.228,4.1,6.9,0.589,0.503,0.8,1.4,0.571,1.6,2.9,4.5,1.7,0.8,0.6,1.0,3.4,11.4,
273.0,Danny Wolf,21.0,BRK,PF,29.0,4.0,553.0,5.1,12.9,0.399,2.1,5.9,0.367,3.0,7.0,0.426,0.482,1.8,2.2,0.824,1.9,6.1,7.9,3.3,1.2,0.7,1.9,3.3,14.3,
274.0,Gary Payton II,33.0,GSW,SG,43.0,1.0,549.0,6.3,11.6,0.542,0.9,3.1,0.292,5.4,8.5,0.636,0.582,0.5,0.9,0.571,3.1,5.8,9.0,4.4,1.5,0.9,2.5,4.2,14.0,
275.0,Tari Eason,24.0,HOU,PF,23.0,9.0,546.0,6.8,14.3,0.475,3.2,6.8,0.466,3.6,7.5,0.482,0.585,1.1,1.7,0.615,3.0,6.3,9.2,2.4,1.9,0.9,2.5,3.1,17.8,
276.0,Jakob Poeltl,30.0,TOR,C,21.0,21.0,531.0,6.0,8.6,0.693,0.0,0.0,,6.0,8.6,0.693,0.693,1.9,3.2,0.596,3.9,7.1,11.0,3.1,1.1,0.7,2.2,4.5,13.8,
277.0,Jared McCain,21.0,PHI,SG,31.0,1.0,519.0,4.8,13.5,0.354,2.1,6.5,0.323,2.7,7.1,0.382,0.431,1.5,1.7,0.88,0.3,4.3,4.6,3.3,1.5,0.1,1.6,2.5,13.2,
278.0,Jrue Holiday,35.0,POR,PG,18.0,16.0,519.0,7.2,16.0,0.45,3.0,8.3,0.361,4.2,7.8,0.545,0.543,1.8,2.2,0.813,1.5,4.3,5.8,8.9,1.6,0.2,3.0,2.1,19.2,
279.0,Tyler Kolek,24.0,NYK,PG,39.0,1.0,518.0,5.4,12.4,0.43,1.7,5.3,0.329,3.6,7.2,0.505,0.5,0.8,1.1,0.688,0.9,4.2,5.1,7.4,1.2,0.2,2.7,3.8,13.2,
280.0,Josh Minott,23.0,BOS,PF,29.0,10.0,510.0,4.7,9.2,0.504,2.3,5.2,0.438,2.4,4.1,0.586,0.626,1.4,1.8,0.769,2.8,5.4,8.1,2.3,1.7,0.8,1.3,3.5,13.0,
281.0,Jabari Walker,23.0,PHI,PF,40.0,6.0,509.0,3.9,9.3,0.417,1.0,4.0,0.246,2.9,5.3,0.547,0.47,2.3,3.1,0.727,3.5,5.8,9.3,1.4,0.9,0.8,1.2,5.0,11.0,
282.0,Al Horford,39.0,GSW,C,26.0,1.0,509.0,4.5,11.4,0.391,2.8,8.1,0.351,1.6,3.3,0.489,0.516,0.8,0.8,1.0,1.7,7.4,9.1,3.7,1.4,1.9,1.8,2.2,12.5,
283.0,Gary Harris,31.0,MIL,SG,34.0,2.0,505.0,2.4,4.8,0.485,1.4,3.0,0.476,0.9,1.9,0.5,0.632,0.6,0.6,0.889,0.9,2.8,3.6,2.6,1.5,0.4,1.0,3.0,6.7,
284.0,Baylor Scheierman,25.0,BOS,SG,39.0,3.0,503.0,3.0,6.5,0.462,2.1,5.1,0.423,0.9,1.4,0.6,0.626,0.3,0.4,0.8,0.9,4.5,5.4,2.1,1.6,0.1,1.2,3.9,8.4,
285.0,Johnny Furphy,21.0,IND,SG,28.0,14.0,500.0,4.2,8.5,0.492,1.5,4.1,0.368,2.7,4.4,0.607,0.581,0.9,2.0,0.464,1.9,6.6,8.5,1.7,1.2,0.4,1.7,3.5,10.8,
286.0,Robert Williams,28.0,POR,C,31.0,1.0,497.0,5.9,8.2,0.726,0.2,0.9,0.25,5.7,7.3,0.782,0.739,1.3,1.7,0.75,4.5,9.6,14.1,2.2,1.4,3.0,1.4,2.7,13.4,
287.0,D'Angelo Russell,29.0,DAL,PG,26.0,3.0,495.0,6.8,16.9,0.405,2.4,8.1,0.295,4.4,8.7,0.508,0.476,3.1,4.4,0.717,0.6,3.9,4.4,7.6,0.9,0.1,3.6,2.2,19.2,
288.0,Corey Kispert,26.0,2TM,SF,26.0,5.0,494.0,5.7,12.2,0.467,2.9,7.7,0.377,2.8,4.4,0.623,0.587,2.6,3.4,0.783,0.7,3.6,4.4,3.0,0.9,0.2,1.5,1.9,16.9,
288.0,Corey Kispert,26.0,WAS,SF,19.0,2.0,370.0,5.7,11.6,0.496,2.9,7.4,0.395,2.8,4.2,0.674,0.622,2.5,3.3,0.765,0.6,3.7,4.3,3.1,0.8,0.3,1.4,1.9,16.9,
288.0,Corey Kispert,26.0,ATL,SF,7.0,3.0,124.0,5.5,13.9,0.396,2.9,8.7,0.333,2.6,5.2,0.5,0.5,2.9,3.5,0.833,1.2,3.5,4.6,2.6,1.5,0.0,2.0,1.7,16.8,
289.0,Jordan Hawkins,23.0,NOP,SG,35.0,0.0,493.0,3.9,12.3,0.32,2.0,6.8,0.301,1.9,5.5,0.342,0.402,1.0,1.3,0.778,1.0,3.5,4.5,1.9,0.6,0.5,1.6,1.6,11.0,
290.0,Bones Hyland,25.0,MIN,PG,36.0,3.0,491.0,6.2,13.8,0.447,3.0,8.5,0.353,3.2,5.3,0.597,0.556,1.7,2.3,0.719,0.5,3.0,3.5,6.6,1.3,0.7,2.0,4.2,17.0,
291.0,Will Riley,19.0,WAS,SF,35.0,0.0,489.0,4.9,12.1,0.409,1.2,4.6,0.254,3.8,7.4,0.505,0.457,2.7,3.3,0.8,1.9,3.3,5.2,2.9,1.1,0.3,2.1,1.9,13.7,
292.0,Cam Thomas,24.0,BRK,SG,20.0,8.0,486.0,7.8,19.7,0.395,2.4,7.3,0.333,5.3,12.4,0.431,0.457,5.9,7.0,0.851,0.5,2.1,2.6,4.6,0.3,0.1,2.7,2.1,23.9,
293.0,Jonathan Kuminga,23.0,GSW,PF,20.0,13.0,476.0,6.7,14.7,0.454,1.3,4.0,0.321,5.4,10.7,0.504,0.497,3.7,5.0,0.742,2.2,6.7,8.8,3.8,0.6,0.5,3.5,2.5,18.3,
294.0,Tidjane SalaÃ¼n,20.0,CHO,PF,29.0,0.0,475.0,5.2,10.2,0.515,2.3,5.2,0.441,3.0,5.0,0.591,0.627,1.6,2.3,0.7,1.7,7.9,9.5,2.0,0.8,0.5,1.6,3.6,14.3,
295.0,Jaden Ivey,23.0,DET,SG,28.0,2.0,475.0,6.5,14.2,0.46,2.6,7.0,0.366,3.9,7.1,0.553,0.551,2.1,2.7,0.778,1.1,3.3,4.5,3.6,1.0,0.8,2.2,2.9,17.7,
296.0,Justin Edwards,22.0,PHI,SF,33.0,5.0,474.0,4.3,11.1,0.384,2.4,7.3,0.333,1.8,3.8,0.48,0.493,1.1,1.3,0.882,1.1,2.7,3.8,2.9,1.6,0.6,1.6,3.8,12.1,
297.0,Tre Mann,24.0,CHO,PG,28.0,1.0,473.0,6.3,17.0,0.372,2.8,8.8,0.322,3.5,8.2,0.426,0.455,1.1,1.3,0.882,1.4,3.7,5.2,4.8,1.1,0.2,2.9,3.9,16.6,
298.0,Cole Anthony,25.0,MIL,PG,31.0,0.0,468.0,6.9,15.5,0.448,1.5,4.8,0.323,5.4,10.7,0.504,0.498,1.0,1.7,0.591,1.0,5.1,6.1,8.5,1.5,0.8,4.6,5.0,16.4,
299.0,Taylor Hendricks,22.0,UTA,PF,31.0,6.0,466.0,4.2,9.0,0.47,1.8,4.9,0.365,2.5,4.2,0.593,0.568,1.8,2.3,0.767,2.2,5.2,7.3,1.6,1.0,0.6,1.3,3.0,12.1,
300.0,Jonas ValanÄiÅ«nas,33.0,DEN,C,34.0,2.0,460.0,9.5,16.2,0.585,0.2,1.0,0.231,9.2,15.2,0.608,0.592,4.0,5.1,0.785,3.8,9.0,12.8,3.4,0.5,1.6,2.9,5.6,23.2,
301.0,Rayan Rupert,21.0,POR,SG,39.0,0.0,459.0,3.1,8.9,0.354,1.1,4.2,0.264,2.0,4.7,0.433,0.416,0.5,0.9,0.583,1.3,3.8,5.1,2.2,1.6,0.2,1.2,3.5,7.9,
302.0,Gabe Vincent,29.0,LAL,PG,23.0,7.0,455.0,2.8,8.5,0.336,2.5,6.6,0.369,0.4,1.8,0.217,0.481,0.8,0.9,0.909,0.5,1.1,1.6,2.3,0.7,0.1,0.7,4.0,8.9,
303.0,Dwight Powell,34.0,DAL,C,31.0,6.0,454.0,2.5,3.7,0.681,0.0,0.0,,2.5,3.7,0.681,0.681,3.0,4.6,0.655,3.2,6.1,9.3,2.5,1.3,0.9,1.3,4.9,8.1,
304.0,Domantas Sabonis,29.0,SAC,C,15.0,11.0,454.0,7.4,14.0,0.528,0.4,1.9,0.208,7.0,12.1,0.579,0.543,3.9,5.2,0.742,3.6,10.3,13.9,4.5,1.2,0.2,3.3,4.4,19.0,
305.0,Zeke Nnaji,25.0,DEN,PF,33.0,2.0,453.0,4.4,9.0,0.487,0.9,3.2,0.275,3.5,5.8,0.603,0.535,2.6,3.2,0.825,1.8,5.6,7.4,1.5,1.0,1.4,1.3,3.7,12.2,
306.0,Dalton Knecht,24.0,LAL,SF,36.0,1.0,450.0,5.3,12.1,0.437,2.3,7.3,0.319,3.0,4.8,0.617,0.533,0.9,1.3,0.688,0.9,3.6,4.5,1.0,0.6,0.7,1.3,3.0,13.8,
307.0,Caleb Martin,30.0,DAL,SF,38.0,4.0,449.0,3.0,6.9,0.43,0.4,1.9,0.208,2.6,5.0,0.516,0.459,1.1,1.8,0.609,1.4,4.4,5.8,4.2,1.8,0.6,1.9,4.3,7.5,
308.0,Keaton Wallace,26.0,ATL,PG,36.0,2.0,440.0,4.6,10.9,0.421,2.7,6.7,0.402,1.9,4.2,0.451,0.545,0.5,0.9,0.545,0.2,3.5,3.8,6.5,1.7,0.4,1.8,3.0,12.4,
309.0,Karlo MatkoviÄ,24.0,NOP,PF,34.0,2.0,436.0,6.0,9.7,0.624,1.3,3.1,0.421,4.7,6.5,0.722,0.692,0.7,1.2,0.533,2.3,6.7,9.0,2.0,0.7,2.1,1.4,4.5,14.0,
310.0,Jericho Sims,27.0,MIL,C,31.0,4.0,434.0,3.4,4.1,0.837,0.0,0.0,,3.4,4.1,0.837,0.837,0.7,1.1,0.615,3.2,6.1,9.4,1.6,0.5,0.4,2.5,4.2,7.5,
311.0,Kevin Love,37.0,UTA,PF,25.0,4.0,433.0,4.7,11.9,0.399,3.0,8.3,0.36,1.7,3.6,0.488,0.524,2.2,2.7,0.818,3.5,8.1,11.6,3.8,0.7,0.7,1.7,3.7,14.7,
312.0,Clint Capela,31.0,HOU,C,37.0,1.0,430.0,5.0,9.5,0.531,0.0,0.0,,5.0,9.5,0.531,0.531,1.3,2.5,0.5,7.5,6.7,14.1,1.6,1.6,2.3,1.4,2.8,11.3,
313.0,Nolan TraorÃ©,19.0,BRK,PG,23.0,0.0,427.0,3.9,11.3,0.343,1.8,5.5,0.323,2.1,5.8,0.362,0.422,1.8,2.2,0.808,0.3,2.1,2.4,5.1,0.9,0.5,2.5,3.2,11.3,
314.0,Jordan Miller,26.0,LAC,SF,23.0,0.0,422.0,5.5,10.7,0.516,1.6,4.1,0.396,3.9,6.7,0.59,0.591,3.8,4.5,0.83,1.6,4.2,5.8,3.1,1.4,0.3,1.9,2.0,16.5,
315.0,Drew Eubanks,28.0,SAC,C,30.0,11.0,420.0,5.7,9.4,0.6,0.1,0.3,0.25,5.6,9.1,0.613,0.605,2.1,3.7,0.558,2.1,4.9,7.0,0.7,1.0,1.6,2.1,3.5,13.5,
316.0,Aaron Holiday,29.0,HOU,PG,30.0,1.0,420.0,5.0,12.4,0.4,3.3,8.6,0.38,1.7,3.9,0.444,0.531,2.1,2.5,0.862,0.3,1.8,2.1,2.6,1.1,0.3,1.8,3.5,15.3,
317.0,De'Anthony Melton,27.0,GSW,PG,20.0,0.0,417.0,7.0,16.1,0.433,2.3,7.7,0.303,4.7,8.5,0.551,0.505,3.2,4.1,0.787,1.0,3.6,4.7,3.5,2.4,0.9,2.5,4.0,19.5,
