Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
201.0,Bennedict Mathurin,23.0,IND,SF,24.0,24.0,772.0,8.3,19.6,0.423,3.3,9.0,0.366,5.0,10.6,0.471,0.506,6.5,7.5,0.876,1.2,7.0,8.2,3.2,1.0,0.2,3.5,4.3,26.4,107.0,119.0,
202.0,Tobias Harris,33.0,DET,PF,28.0,28.0,768.0,8.5,18.7,0.455,2.3,7.0,0.327,6.2,11.6,0.532,0.517,3.9,4.6,0.849,1.7,6.2,7.9,4.2,1.4,0.4,1.9,3.6,23.1,118.0,112.0,
203.0,Aaron Nesmith,26.0,IND,SF,25.0,22.0,761.0,6.8,19.1,0.359,3.8,10.8,0.349,3.1,8.3,0.371,0.457,3.4,4.2,0.806,2.4,5.7,8.1,3.4,1.1,0.9,2.3,4.5,20.8,102.0,118.0,
204.0,Justin Champagnie,24.0,WAS,SF,41.0,10.0,758.0,7.1,14.1,0.502,1.6,5.0,0.313,5.5,9.1,0.607,0.558,2.4,3.3,0.736,5.3,9.1,14.4,2.8,1.9,1.4,1.4,4.2,18.2,125.0,118.0,
205.0,Dylan Harper,19.0,SAS,SG,35.0,0.0,745.0,9.3,21.3,0.436,1.4,5.9,0.242,7.9,15.4,0.51,0.47,3.4,4.6,0.746,1.6,5.5,7.2,8.0,2.1,0.6,3.2,4.3,23.4,107.0,113.0,
206.0,Kobe Sanders,23.0,LAC,SG,36.0,8.0,744.0,5.9,13.3,0.442,2.5,6.4,0.389,3.4,6.9,0.49,0.536,2.2,2.5,0.865,1.1,4.7,5.8,3.6,1.5,0.3,3.2,5.1,16.3,104.0,120.0,
207.0,Day'Ron Sharpe,24.0,BRK,C,41.0,3.0,742.0,8.3,13.7,0.603,0.4,2.0,0.2,7.9,11.7,0.672,0.618,4.6,6.9,0.676,6.7,10.5,17.1,6.4,2.6,1.2,4.3,6.1,21.6,123.0,113.0,
208.0,Jordan Walsh,21.0,BOS,PF,39.0,20.0,741.0,5.9,10.6,0.558,2.0,4.5,0.433,3.9,6.0,0.652,0.651,1.7,2.1,0.806,3.5,8.3,11.9,2.3,2.3,1.2,1.4,6.1,15.4,138.0,112.0,
209.0,Walter Clayton,22.0,UTA,PG,40.0,0.0,739.0,6.1,14.9,0.408,2.6,8.4,0.305,3.5,6.5,0.539,0.494,3.5,3.7,0.948,0.8,4.3,5.2,8.6,1.4,0.5,3.1,4.5,18.2,113.0,125.0,
210.0,Dru Smith,28.0,MIA,SG,44.0,1.0,735.0,5.6,13.7,0.408,1.8,5.8,0.315,3.8,7.9,0.476,0.475,3.6,4.5,0.817,2.1,4.5,6.5,7.0,4.0,0.9,2.6,4.2,16.6,113.0,110.0,
211.0,Patrick Williams,24.0,CHI,PF,40.0,1.0,735.0,5.8,15.3,0.378,3.3,8.2,0.402,2.5,7.1,0.351,0.485,1.8,2.6,0.683,1.6,6.0,7.6,3.0,1.8,0.6,2.3,3.1,16.7,100.0,118.0,
212.0,Isaiah Joe,26.0,OKC,SG,37.0,1.0,735.0,7.1,16.1,0.437,5.2,13.1,0.398,1.8,3.0,0.609,0.599,3.6,4.2,0.859,1.1,5.0,6.1,3.1,1.2,0.4,1.5,4.2,22.9,125.0,111.0,
213.0,Yves Missi,21.0,NOP,C,39.0,7.0,734.0,6.1,11.3,0.543,0.0,0.1,0.0,6.1,11.2,0.547,0.543,1.9,3.2,0.592,7.5,6.5,14.1,3.0,0.8,3.3,2.0,4.3,14.1,124.0,120.0,
214.0,Khris Middleton,34.0,WAS,SF,30.0,30.0,734.0,7.1,16.7,0.422,1.8,5.6,0.314,5.3,11.2,0.477,0.475,3.2,3.8,0.831,1.9,5.8,7.7,6.3,1.5,0.5,3.0,5.3,19.1,107.0,123.0,
215.0,Steven Adams,32.0,HOU,C,32.0,11.0,730.0,4.8,9.5,0.504,0.0,0.0,,4.8,9.5,0.504,0.504,3.2,5.5,0.58,9.9,9.0,18.9,3.3,1.5,1.4,2.4,3.8,12.8,125.0,113.0,
216.0,Ziaire Williams,24.0,BRK,SF,32.0,4.0,729.0,6.6,16.1,0.407,3.5,11.4,0.305,3.1,4.7,0.652,0.515,4.2,4.8,0.871,1.2,4.3,5.5,1.4,2.5,1.2,2.2,4.4,20.8,108.0,117.0,
217.0,Craig Porter Jr.,25.0,CLE,PG,41.0,2.0,728.0,5.2,11.2,0.465,1.6,3.9,0.4,3.6,7.3,0.5,0.535,1.0,1.7,0.577,3.9,5.7,9.6,8.1,2.5,1.7,2.5,3.1,13.0,122.0,113.0,
218.0,Joel Embiid,31.0,PHI,C,24.0,24.0,727.0,13.2,27.5,0.479,1.7,6.3,0.263,11.5,21.2,0.544,0.51,11.2,13.0,0.862,3.3,8.3,11.7,5.7,1.0,1.8,4.9,3.3,39.2,116.0,114.0,
219.0,Paul George,35.0,PHI,PF,24.0,24.0,723.0,8.6,20.6,0.419,3.7,10.1,0.371,4.9,10.5,0.465,0.51,4.1,4.8,0.859,0.9,7.6,8.4,5.9,2.3,0.9,2.7,3.6,25.1,113.0,113.0,
220.0,Mike Conley,38.0,MIN,PG,39.0,8.0,721.0,3.6,10.6,0.338,2.6,7.9,0.336,0.9,2.7,0.341,0.463,2.4,2.8,0.881,0.9,3.6,4.5,7.5,1.5,0.5,1.6,3.9,12.2,121.0,117.0,
221.0,RJ Barrett,25.0,TOR,SF,24.0,24.0,720.0,11.7,23.6,0.494,3.0,8.7,0.341,8.7,14.8,0.584,0.557,4.9,7.2,0.682,1.3,7.0,8.3,5.9,1.3,0.3,2.6,3.9,31.2,116.0,115.0,
222.0,Mouhamed Gueye,23.0,ATL,PF,45.0,4.0,719.0,5.3,12.2,0.439,1.4,5.3,0.272,3.9,6.9,0.566,0.497,1.5,2.5,0.59,3.3,7.0,10.4,2.9,2.3,1.6,1.7,5.1,13.6,108.0,113.0,
223.0,Aaron Wiggins,27.0,OKC,SG,31.0,11.0,718.0,8.2,18.0,0.454,3.8,9.8,0.39,4.3,8.2,0.528,0.559,1.4,1.9,0.724,1.2,5.8,7.0,3.5,1.7,1.3,2.2,3.1,21.5,110.0,108.0,
224.0,Jalen Smith,25.0,CHI,C,37.0,7.0,717.0,8.5,18.3,0.466,3.6,10.0,0.358,4.9,8.3,0.595,0.563,3.0,4.0,0.738,4.7,11.9,16.6,3.2,1.1,2.2,2.2,4.8,23.5,119.0,114.0,
225.0,Jalen Williams,24.0,OKC,SG,24.0,24.0,711.0,10.7,22.7,0.47,1.2,4.1,0.3,9.5,18.6,0.507,0.497,4.7,5.7,0.833,1.1,6.6,7.7,9.1,2.2,0.6,3.2,3.4,27.3,112.0,108.0,
226.0,Jordan Poole,26.0,NOP,PG,28.0,6.0,710.0,8.4,22.7,0.37,4.8,14.2,0.336,3.6,8.5,0.425,0.475,5.7,6.5,0.876,0.4,3.0,3.4,5.8,1.3,0.6,3.6,4.5,27.3,107.0,124.0,
227.0,Simone Fontecchio,30.0,MIA,SF,42.0,1.0,701.0,7.6,18.9,0.404,4.9,13.2,0.373,2.7,5.7,0.477,0.535,3.4,4.1,0.81,2.0,6.4,8.4,3.9,1.3,0.4,2.4,4.0,23.6,113.0,115.0,
228.0,Andre Drummond,32.0,PHI,C,35.0,16.0,701.0,6.6,13.3,0.497,1.2,3.2,0.362,5.5,10.1,0.541,0.541,2.6,4.0,0.655,8.3,13.4,21.7,1.9,1.3,2.1,2.1,4.9,17.1,124.0,110.0,
229.0,Marvin Bagley III,26.0,WAS,PF,36.0,7.0,696.0,9.8,15.8,0.619,0.5,1.2,0.389,9.3,14.6,0.638,0.634,4.5,6.4,0.71,6.4,7.6,13.9,3.6,1.3,1.8,2.9,5.1,24.5,128.0,120.0,
230.0,Tyus Jones,29.0,ORL,PG,43.0,8.0,691.0,3.5,10.4,0.336,1.9,6.8,0.278,1.6,3.6,0.442,0.426,0.4,0.4,1.0,0.6,2.8,3.3,7.0,2.2,0.2,0.8,1.7,9.3,113.0,117.0,
231.0,Keegan Murray,25.0,SAC,PF,19.0,18.0,683.0,7.8,18.2,0.429,1.8,6.5,0.272,6.1,11.8,0.515,0.477,2.1,2.7,0.789,2.1,6.1,8.2,2.0,1.6,2.1,1.5,2.6,19.5,103.0,119.0,
232.0,Kelly Oubre Jr.,30.0,PHI,SF,21.0,16.0,679.0,8.1,16.5,0.489,2.9,7.4,0.385,5.2,9.1,0.575,0.576,2.9,3.9,0.745,1.4,5.3,6.8,2.1,1.7,1.1,2.1,4.0,21.9,116.0,115.0,
233.0,Herbert Jones,27.0,NOP,SF,24.0,24.0,676.0,5.7,14.6,0.388,2.3,7.0,0.323,3.4,7.6,0.449,0.466,1.8,2.3,0.813,1.8,4.2,5.9,4.0,2.8,0.6,2.3,5.5,15.4,103.0,120.0,
234.0,Keon Ellis,26.0,SAC,SG,39.0,5.0,675.0,5.1,13.2,0.384,3.2,9.0,0.357,1.9,4.2,0.441,0.505,1.4,2.1,0.633,1.0,2.7,3.7,1.6,3.1,1.4,1.4,4.5,14.7,103.0,119.0,
235.0,Jarred Vanderbilt,26.0,LAL,PF,34.0,3.0,675.0,4.6,9.5,0.485,1.2,3.9,0.315,3.4,5.6,0.603,0.549,1.6,2.2,0.71,4.0,8.5,12.5,3.2,2.2,0.9,2.7,4.8,12.0,113.0,115.0,
236.0,Bilal Coulibaly,21.0,WAS,SG,25.0,25.0,664.0,5.9,15.0,0.392,1.7,6.3,0.273,4.2,8.7,0.479,0.45,4.7,6.1,0.765,1.6,6.7,8.4,4.4,2.6,1.6,2.9,5.2,18.1,104.0,118.0,
237.0,Buddy Hield,33.0,GSW,SG,39.0,3.0,661.0,8.2,18.6,0.441,4.4,12.4,0.357,3.8,6.2,0.612,0.561,1.9,2.0,0.929,1.8,5.0,6.8,3.9,2.4,0.5,2.6,3.4,22.8,112.0,114.0,
238.0,Coby White,25.0,CHI,SG,23.0,20.0,657.0,10.1,22.2,0.455,4.1,11.7,0.352,6.0,10.5,0.568,0.547,6.7,8.5,0.788,0.5,5.4,5.9,7.6,1.2,0.1,5.0,3.7,30.9,109.0,120.0,
239.0,Tyrese Martin,26.0,BRK,SG,34.0,6.0,656.0,7.4,18.1,0.408,3.8,10.7,0.355,3.6,7.4,0.485,0.513,1.4,2.0,0.731,2.4,5.0,7.4,5.1,1.7,0.3,2.4,2.3,20.0,108.0,120.0,
240.0,Ja'Kobe Walter,21.0,TOR,SG,37.0,9.0,654.0,5.8,13.5,0.431,3.3,9.0,0.367,2.5,4.5,0.557,0.552,2.0,2.7,0.75,1.9,3.9,5.8,2.4,2.4,0.4,1.4,5.4,16.9,116.0,114.0,
241.0,Goga Bitadze,26.0,ORL,C,39.0,1.0,652.0,7.2,10.4,0.688,0.1,0.7,0.2,7.0,9.7,0.725,0.695,2.8,3.8,0.731,6.2,8.8,15.0,3.6,2.2,3.5,1.6,6.3,17.3,145.0,109.0,
242.0,Ryan Nembhard,22.0,DAL,PG,32.0,17.0,650.0,7.2,15.9,0.452,2.2,5.7,0.397,4.9,10.2,0.482,0.523,0.6,0.8,0.727,0.5,4.0,4.5,12.0,0.6,0.0,3.6,3.4,17.2,110.0,119.0,
243.0,Isaiah Hartenstein,27.0,OKC,C,24.0,24.0,645.0,8.6,13.4,0.644,0.0,0.3,0.0,8.6,13.1,0.659,0.644,2.8,4.2,0.649,6.0,12.5,18.5,5.3,2.0,1.3,3.7,5.1,20.0,125.0,103.0,
244.0,Aaron Gordon,30.0,DEN,PF,23.0,20.0,642.0,10.6,20.9,0.509,3.2,8.0,0.4,7.4,12.8,0.577,0.586,6.6,8.3,0.789,2.3,8.6,10.8,4.4,1.2,0.3,1.8,2.9,31.0,128.0,118.0,
245.0,Nikola JoviÄ,22.0,MIA,PF,34.0,1.0,641.0,6.5,17.6,0.371,2.7,9.4,0.285,3.9,8.3,0.47,0.447,4.0,5.6,0.705,1.3,7.8,9.1,6.6,1.6,0.9,4.1,4.0,19.7,97.0,113.0,
246.0,Lonzo Ball,28.0,CLE,PG,30.0,3.0,636.0,3.7,12.0,0.304,2.7,9.9,0.271,1.0,2.1,0.464,0.416,1.0,1.5,0.7,1.9,6.9,8.7,9.2,2.8,0.6,3.4,2.8,11.0,102.0,113.0,
247.0,Micah Peavy,24.0,NOP,SG,39.0,1.0,627.0,6.1,15.2,0.4,1.4,5.6,0.257,4.6,9.6,0.484,0.448,0.8,1.1,0.733,2.8,3.9,6.7,3.4,2.2,0.5,0.9,5.1,14.5,108.0,122.0,
248.0,Ochai Agbaji,25.0,TOR,SG,38.0,13.0,627.0,5.4,12.9,0.422,0.9,5.0,0.188,4.5,7.9,0.569,0.458,1.9,2.1,0.889,2.3,4.7,7.0,2.3,1.3,0.9,1.3,5.6,13.7,106.0,115.0,
249.0,Brook Lopez,37.0,LAC,C,37.0,7.0,627.0,6.4,17.6,0.362,4.2,12.9,0.327,2.2,4.7,0.458,0.482,1.8,2.1,0.846,1.0,6.5,7.6,2.6,1.4,2.9,2.4,4.8,18.8,99.0,116.0,
250.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,626.0,12.7,25.2,0.506,0.8,2.8,0.27,12.0,22.4,0.535,0.521,4.4,6.1,0.728,4.7,12.0,16.7,4.2,1.7,2.5,3.1,3.2,30.7,111.0,108.0,
251.0,Vince Williams Jr.,25.0,MEM,PG,29.0,11.0,625.0,5.7,16.4,0.346,3.0,9.9,0.298,2.7,6.5,0.419,0.435,2.2,2.6,0.829,1.7,7.0,8.7,10.1,1.6,1.0,4.2,4.5,16.5,100.0,114.0,
252.0,Sam Merrill,29.0,CLE,SG,24.0,15.0,619.0,8.3,17.6,0.47,6.5,14.3,0.455,1.8,3.3,0.535,0.654,2.3,2.6,0.882,1.2,3.1,4.4,4.3,1.3,0.2,1.7,5.2,25.4,132.0,119.0,
253.0,Jaxson Hayes,25.0,LAL,C,35.0,4.0,615.0,7.1,9.3,0.769,0.1,0.1,1.0,7.0,9.2,0.767,0.774,3.2,5.1,0.625,4.0,7.0,11.1,2.2,0.9,1.7,1.6,5.7,17.5,145.0,118.0,
254.0,Drake Powell,20.0,BRK,SG,32.0,6.0,614.0,5.9,13.2,0.451,2.0,6.5,0.313,3.9,6.7,0.585,0.528,2.7,3.0,0.892,0.5,3.6,4.1,4.5,1.6,0.4,2.4,3.8,16.6,110.0,121.0,
255.0,Caris LeVert,31.0,DET,SG,31.0,0.0,612.0,6.9,16.0,0.431,2.7,7.8,0.34,4.2,8.1,0.519,0.515,2.8,4.1,0.679,0.6,3.8,4.4,6.9,2.2,1.6,3.4,3.5,19.3,108.0,111.0,
256.0,Daniel Gafford,27.0,DAL,C,29.0,20.0,602.0,6.9,11.0,0.629,0.0,0.0,,6.9,11.0,0.629,0.629,4.0,5.3,0.761,4.5,10.2,14.7,1.9,1.8,3.0,3.1,5.9,17.8,121.0,108.0,
257.0,Luka Garza,27.0,BOS,C,36.0,1.0,597.0,8.4,14.3,0.588,2.1,4.5,0.472,6.3,9.8,0.641,0.662,4.4,5.4,0.813,7.3,5.6,13.0,2.9,1.2,1.5,1.3,7.9,23.3,151.0,116.0,
258.0,Mitchell Robinson,27.0,NYK,C,31.0,13.0,597.0,5.3,7.9,0.677,0.0,0.0,,5.3,7.9,0.677,0.677,1.6,4.3,0.377,12.4,10.8,23.2,2.7,2.1,3.0,1.8,6.0,12.3,144.0,110.0,
259.0,Jaylen Clark,24.0,MIN,SG,42.0,0.0,590.0,4.9,11.4,0.433,1.4,4.8,0.288,3.6,6.6,0.537,0.493,2.7,4.1,0.647,3.2,3.6,6.7,2.0,2.6,0.6,1.1,5.0,13.9,116.0,114.0,
260.0,Jalen Pickett,26.0,DEN,SG,31.0,13.0,586.0,6.2,14.2,0.435,3.1,7.5,0.411,3.1,6.7,0.463,0.544,0.8,0.9,0.909,1.3,6.2,7.5,7.5,1.0,0.3,2.2,2.7,16.3,117.0,120.0,
261.0,Jalen Suggs,24.0,ORL,PG,23.0,23.0,584.0,10.0,21.2,0.471,3.6,11.0,0.331,6.3,10.2,0.621,0.556,4.9,5.8,0.857,1.4,5.5,6.9,8.8,3.5,1.0,5.0,5.7,28.5,113.0,111.0,
262.0,Hugo GonzÃ¡lez,19.0,BOS,SF,39.0,2.0,583.0,5.6,10.9,0.512,1.8,4.7,0.382,3.8,6.2,0.611,0.594,0.8,1.5,0.529,3.0,8.4,11.5,2.0,2.0,0.9,2.1,6.5,13.8,116.0,113.0,
263.0,Alex Caruso,31.0,OKC,SG,32.0,0.0,582.0,5.8,13.9,0.417,2.6,8.5,0.301,3.2,5.4,0.6,0.509,1.9,2.3,0.821,1.5,6.0,7.5,5.6,3.7,1.0,2.1,3.3,16.0,112.0,104.0,
264.0,Daniss Jenkins,24.0,DET,PG,35.0,7.0,572.0,8.1,18.9,0.429,3.0,7.6,0.396,5.1,11.3,0.452,0.509,3.5,4.4,0.792,1.6,3.5,5.1,9.7,2.8,0.5,4.3,3.7,22.8,112.0,111.0,
265.0,Adem Bona,22.0,PHI,C,34.0,3.0,571.0,4.1,6.9,0.593,0.2,0.4,0.4,3.9,6.4,0.605,0.605,3.5,5.2,0.672,5.2,6.3,11.4,0.8,0.9,4.0,2.2,5.8,11.8,123.0,113.0,
266.0,Isaiah Jackson,24.0,IND,C,33.0,14.0,569.0,7.4,12.7,0.583,0.0,0.1,0.0,7.4,12.6,0.587,0.583,3.9,5.4,0.708,6.5,9.0,15.5,2.1,1.8,2.0,3.3,7.9,18.6,117.0,113.0,
267.0,Ja Morant,26.0,MEM,PG,20.0,20.0,569.0,11.0,26.8,0.41,1.7,7.1,0.235,9.3,19.7,0.473,0.441,8.7,9.7,0.897,0.7,4.7,5.4,13.4,1.7,0.5,5.9,3.3,32.3,107.0,116.0,
268.0,T.J. McConnell,33.0,IND,PG,33.0,0.0,568.0,12.3,23.3,0.529,0.9,2.9,0.314,11.4,20.4,0.56,0.549,1.0,1.1,0.923,1.3,5.0,6.2,13.5,3.3,0.6,3.4,3.4,26.6,117.0,114.0,
269.0,Bryce McGowens,23.0,NOP,SG,29.0,11.0,563.0,6.2,13.0,0.477,2.0,4.7,0.436,4.2,8.3,0.5,0.556,4.3,5.7,0.761,0.8,4.2,5.0,3.2,1.4,0.3,1.3,4.6,18.8,125.0,123.0,
270.0,Nae'Qwan Tomlin,25.0,CLE,PF,35.0,2.0,561.0,7.3,15.3,0.475,1.2,5.5,0.215,6.1,9.8,0.621,0.514,2.4,3.3,0.718,4.2,5.2,9.5,2.4,2.1,2.0,0.9,5.8,18.1,121.0,114.0,
271.0,Jaylin Williams,23.0,OKC,PF,31.0,4.0,558.0,4.6,12.7,0.365,3.0,9.9,0.304,1.6,2.8,0.576,0.483,2.6,3.5,0.732,1.4,11.0,12.4,6.5,1.5,1.4,2.6,5.2,14.9,109.0,105.0,
272.0,Cody Williams,21.0,UTA,SG,32.0,9.0,557.0,6.4,13.9,0.463,1.1,4.8,0.228,5.3,9.1,0.589,0.503,1.0,1.8,0.571,2.1,3.8,5.9,2.3,1.0,0.8,1.4,4.5,15.0,106.0,126.0,
273.0,Danny Wolf,21.0,BRK,PF,29.0,4.0,553.0,7.1,17.8,0.399,3.0,8.1,0.367,4.1,9.7,0.426,0.482,2.5,3.1,0.824,2.6,8.4,11.0,4.6,1.6,1.0,2.6,4.5,19.7,106.0,117.0,
274.0,Gary Payton II,33.0,GSW,SG,43.0,1.0,549.0,8.4,15.5,0.542,1.2,4.2,0.292,7.2,11.3,0.636,0.582,0.7,1.2,0.571,4.2,7.8,12.0,5.9,2.0,1.2,3.3,5.6,18.7,115.0,112.0,
275.0,Tari Eason,24.0,HOU,PF,23.0,9.0,546.0,9.4,19.9,0.475,4.4,9.4,0.466,5.0,10.4,0.482,0.585,1.5,2.4,0.615,4.1,8.7,12.8,3.3,2.7,1.3,3.5,4.3,24.7,117.0,110.0,
276.0,Jakob Poeltl,30.0,TOR,C,21.0,21.0,531.0,8.1,11.7,0.693,0.0,0.0,,8.1,11.7,0.693,0.693,2.6,4.3,0.596,5.2,9.6,14.9,4.1,1.5,1.0,3.0,6.1,18.7,126.0,111.0,
277.0,Jared McCain,21.0,PHI,SG,31.0,1.0,519.0,6.4,18.2,0.354,2.8,8.7,0.323,3.6,9.5,0.382,0.431,2.1,2.3,0.88,0.4,5.8,6.2,4.5,2.1,0.1,2.1,3.4,17.7,98.0,116.0,
278.0,Jrue Holiday,35.0,POR,PG,18.0,16.0,519.0,9.5,21.2,0.45,3.9,10.9,0.361,5.6,10.3,0.545,0.543,2.4,2.9,0.813,1.9,5.7,7.6,11.7,2.1,0.3,3.9,2.7,25.4,120.0,116.0,
279.0,Tyler Kolek,24.0,NYK,PG,39.0,1.0,518.0,7.3,16.9,0.43,2.4,7.2,0.329,4.9,9.7,0.505,0.5,1.0,1.5,0.688,1.2,5.8,7.0,10.1,1.6,0.3,3.7,5.2,17.9,110.0,117.0,
280.0,Josh Minott,23.0,BOS,PF,29.0,10.0,510.0,6.5,12.9,0.504,3.2,7.2,0.438,3.3,5.7,0.586,0.626,2.0,2.6,0.769,3.8,7.5,11.3,3.2,2.4,1.1,1.8,4.8,18.1,133.0,113.0,
281.0,Jabari Walker,23.0,PHI,PF,40.0,6.0,509.0,5.2,12.6,0.417,1.3,5.4,0.246,3.9,7.1,0.547,0.47,3.0,4.2,0.727,4.8,7.8,12.6,1.9,1.2,1.0,1.6,6.7,14.8,115.0,115.0,
282.0,Al Horford,39.0,GSW,C,26.0,1.0,509.0,6.0,15.2,0.391,3.8,10.8,0.351,2.2,4.4,0.489,0.516,1.0,1.0,1.0,2.3,9.9,12.2,5.0,1.9,2.6,2.4,2.9,16.7,110.0,110.0,
283.0,Gary Harris,31.0,MIL,SG,34.0,2.0,505.0,3.2,6.6,0.485,1.9,4.1,0.476,1.3,2.5,0.5,0.632,0.8,0.9,0.889,1.2,3.8,4.9,3.5,2.0,0.5,1.4,4.1,9.1,125.0,118.0,
284.0,Baylor Scheierman,25.0,BOS,SG,39.0,3.0,503.0,4.2,9.1,0.462,3.0,7.1,0.423,1.2,2.0,0.6,0.626,0.4,0.5,0.8,1.2,6.3,7.5,3.0,2.3,0.2,1.7,5.4,11.8,122.0,115.0,
285.0,Johnny Furphy,21.0,IND,SG,28.0,14.0,500.0,5.5,11.3,0.492,2.0,5.4,0.368,3.5,5.8,0.607,0.581,1.2,2.7,0.464,2.6,8.7,11.3,2.3,1.5,0.6,2.2,4.7,14.3,108.0,116.0,
286.0,Robert Williams,28.0,POR,C,31.0,1.0,497.0,7.8,10.8,0.726,0.3,1.1,0.25,7.6,9.7,0.782,0.739,1.7,2.3,0.75,5.9,12.7,18.7,2.9,1.8,3.9,1.8,3.5,17.7,145.0,108.0,
287.0,D'Angelo Russell,29.0,DAL,PG,26.0,3.0,495.0,9.0,22.1,0.405,3.1,10.7,0.295,5.8,11.4,0.508,0.476,4.1,5.7,0.717,0.8,5.1,5.8,9.9,1.1,0.2,4.7,2.9,25.2,102.0,116.0,
288.0,Corey Kispert,26.0,2TM,SF,26.0,5.0,494.0,7.5,16.0,0.467,3.8,10.2,0.377,3.6,5.9,0.623,0.587,3.5,4.4,0.783,1.0,4.8,5.8,3.9,1.2,0.3,2.0,2.5,22.3,120.0,123.0,
288.0,Corey Kispert,26.0,WAS,SF,19.0,2.0,370.0,7.6,15.3,0.496,3.9,9.8,0.395,3.7,5.5,0.674,0.622,3.3,4.4,0.765,0.8,4.9,5.7,4.1,1.0,0.4,1.8,2.6,22.4,126.0,125.0,
288.0,Corey Kispert,26.0,ATL,SF,7.0,3.0,124.0,7.2,18.2,0.396,3.8,11.3,0.333,3.4,6.8,0.5,0.5,3.8,4.5,0.833,1.5,4.5,6.1,3.4,1.9,0.0,2.6,2.3,21.9,105.0,118.0,
289.0,Jordan Hawkins,23.0,NOP,SG,35.0,0.0,493.0,5.2,16.4,0.32,2.7,9.0,0.301,2.5,7.4,0.342,0.402,1.4,1.7,0.778,1.4,4.7,6.0,2.5,0.8,0.7,2.1,2.1,14.5,90.0,124.0,
290.0,Bones Hyland,25.0,MIN,PG,36.0,3.0,491.0,8.2,18.3,0.447,4.0,11.3,0.353,4.2,7.0,0.597,0.556,2.2,3.1,0.719,0.7,4.0,4.7,8.7,1.7,0.9,2.6,5.5,22.5,119.0,115.0,
291.0,Will Riley,19.0,WAS,SF,35.0,0.0,489.0,6.5,16.0,0.409,1.6,6.1,0.254,5.0,9.8,0.505,0.457,3.5,4.4,0.8,2.5,4.4,6.9,3.8,1.5,0.4,2.8,2.5,18.1,103.0,124.0,
292.0,Cam Thomas,24.0,BRK,SG,20.0,8.0,486.0,10.8,27.3,0.395,3.4,10.2,0.333,7.4,17.1,0.431,0.457,8.2,9.6,0.851,0.7,2.9,3.6,6.4,0.4,0.2,3.8,3.0,33.1,106.0,124.0,
293.0,Jonathan Kuminga,23.0,GSW,PF,20.0,13.0,476.0,8.9,19.6,0.454,1.7,5.4,0.321,7.2,14.2,0.504,0.497,5.0,6.7,0.742,2.9,8.9,11.8,5.1,0.8,0.6,4.6,3.3,24.4,103.0,115.0,
294.0,Tidjane SalaÃ¼n,20.0,CHO,PF,29.0,0.0,475.0,7.1,13.8,0.515,3.1,7.0,0.441,4.0,6.8,0.591,0.627,2.2,3.1,0.7,2.3,10.7,13.0,2.7,1.1,0.7,2.2,4.8,19.5,123.0,116.0,
295.0,Jaden Ivey,23.0,DET,SG,28.0,2.0,475.0,8.7,18.9,0.46,3.4,9.4,0.366,5.2,9.5,0.553,0.551,2.8,3.6,0.778,1.5,4.4,6.0,4.7,1.3,1.1,2.9,3.8,23.6,114.0,113.0,
296.0,Justin Edwards,22.0,PHI,SF,33.0,5.0,474.0,5.7,14.9,0.384,3.3,9.8,0.333,2.5,5.1,0.48,0.493,1.5,1.7,0.882,1.5,3.6,5.1,3.9,2.1,0.8,2.1,5.1,16.2,107.0,116.0,
297.0,Tre Mann,24.0,CHO,PG,28.0,1.0,473.0,8.6,23.1,0.372,3.8,11.9,0.322,4.8,11.2,0.426,0.455,1.6,1.8,0.882,2.0,5.1,7.0,6.5,1.4,0.3,3.9,5.3,22.6,99.0,119.0,
298.0,Cole Anthony,25.0,MIL,PG,31.0,0.0,468.0,9.4,21.0,0.448,2.1,6.5,0.323,7.3,14.5,0.504,0.498,1.4,2.3,0.591,1.4,6.9,8.2,11.6,2.0,1.0,6.3,6.8,22.2,98.0,116.0,
299.0,Taylor Hendricks,22.0,UTA,PF,31.0,6.0,466.0,5.6,11.8,0.47,2.3,6.4,0.365,3.2,5.5,0.593,0.568,2.3,3.0,0.767,2.8,6.8,9.6,2.1,1.3,0.8,1.7,3.9,15.8,118.0,124.0,
300.0,Jonas ValanÄiÅ«nas,33.0,DEN,C,34.0,2.0,460.0,12.9,22.1,0.585,0.3,1.4,0.231,12.6,20.7,0.608,0.592,5.4,6.9,0.785,5.1,12.3,17.4,4.6,0.7,2.1,3.9,7.7,31.6,120.0,114.0,
301.0,Rayan Rupert,21.0,POR,SG,39.0,0.0,459.0,4.1,11.7,0.354,1.5,5.5,0.264,2.7,6.2,0.433,0.416,0.7,1.2,0.583,1.8,5.0,6.7,2.9,2.2,0.2,1.6,4.7,10.5,97.0,117.0,
302.0,Gabe Vincent,29.0,LAL,PG,23.0,7.0,455.0,3.9,11.4,0.336,3.3,9.0,0.369,0.5,2.5,0.217,0.481,1.1,1.2,0.909,0.6,1.5,2.1,3.1,1.0,0.1,1.0,5.4,12.1,110.0,123.0,
