Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 30_level_0
Rk,Player,Age,Team,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
247.0,Lamar Stevens,25.0,CLE,SF,62.0,25.0,1120.0,0.448,11.5,0.67,0.33,0.16,0.139,0.031,0.33,0.513,0.653,0.326,0.45,0.222,0.316,0.778,0.967,0.104,24.0,0.621,0.254,0.0,0.0,
248.0,Moritz Wagner,25.0,ORL,C,57.0,18.0,1109.0,0.5,12.2,0.588,0.379,0.189,0.008,0.013,0.412,0.631,0.733,0.453,0.333,0.4,0.313,0.782,0.98,0.134,42.0,0.178,0.31,0.0,0.0,
249.0,Jordan Goodwin,24.0,WAS,PG,62.0,7.0,1106.0,0.448,13.8,0.666,0.187,0.258,0.127,0.093,0.334,0.511,0.712,0.44,0.444,0.394,0.322,0.242,0.868,0.025,5.0,0.212,0.52,0.0,0.0,
250.0,Victor Oladipo,30.0,MIA,SG,42.0,2.0,1106.0,0.397,16.7,0.474,0.144,0.156,0.107,0.055,0.526,0.471,0.534,0.492,0.326,0.545,0.33,0.278,0.586,0.01,3.0,0.179,0.158,1.0,0.0,
251.0,Ben Simmons,26.0,BRK,PG,42.0,33.0,1105.0,0.566,4.8,0.991,0.43,0.464,0.094,0.004,0.009,0.571,0.713,0.468,0.455,0.0,0.0,0.617,,0.157,32.0,0.0,,0.0,0.0,
252.0,Jeff Green,36.0,DEN,PF,56.0,4.0,1091.0,0.488,11.5,0.683,0.302,0.271,0.067,0.034,0.317,0.58,0.768,0.427,0.409,0.364,0.288,0.785,0.9,0.146,43.0,0.365,0.421,2.0,0.0,
253.0,Brandon Clarke,26.0,MEM,PF,56.0,8.0,1090.0,0.656,5.1,0.983,0.496,0.318,0.146,0.023,0.017,0.665,0.792,0.568,0.451,0.625,0.167,0.768,1.0,0.158,52.0,1.0,0.167,0.0,0.0,
254.0,Bones Hyland,22.0,2TM,PG,56.0,1.0,1085.0,0.399,17.4,0.448,0.156,0.175,0.082,0.035,0.552,0.434,0.618,0.31,0.319,0.5,0.371,0.279,0.607,0.007,3.0,0.137,0.442,0.0,0.0,
254.0,Bones Hyland,22.0,DEN,PG,42.0,1.0,820.0,0.399,17.7,0.445,0.147,0.18,0.081,0.037,0.555,0.425,0.641,0.321,0.257,0.438,0.378,0.305,0.549,0.007,2.0,0.12,0.483,0.0,0.0,
254.0,Bones Hyland,22.0,LAC,PG,14.0,0.0,265.0,0.401,17.1,0.46,0.182,0.161,0.088,0.029,0.54,0.46,0.56,0.273,0.5,0.75,0.351,0.207,0.808,0.007,1.0,0.189,0.357,0.0,0.0,
255.0,Oshae Brissett,24.0,IND,PF,65.0,2.0,1083.0,0.386,13.9,0.514,0.326,0.147,0.016,0.019,0.486,0.457,0.558,0.277,0.4,0.0,0.31,0.707,0.938,0.05,14.0,0.258,0.225,0.0,0.0,
256.0,Thomas Bryant,25.0,2TM,C,59.0,26.0,1081.0,0.623,8.6,0.84,0.412,0.257,0.1,0.062,0.16,0.658,0.803,0.537,0.486,0.478,0.441,0.775,0.962,0.244,81.0,0.22,0.462,1.0,0.0,
256.0,Thomas Bryant,25.0,LAL,C,41.0,25.0,876.0,0.654,8.3,0.834,0.432,0.256,0.093,0.053,0.166,0.697,0.823,0.558,0.643,0.438,0.44,0.777,0.955,0.252,70.0,0.26,0.462,1.0,0.0,
256.0,Thomas Bryant,25.0,DEN,C,18.0,1.0,205.0,0.485,8.8,0.868,0.324,0.265,0.132,0.103,0.132,0.492,0.682,0.444,0.0,0.571,0.444,0.759,1.0,0.206,11.0,0.0,,0.0,0.0,
257.0,Obi Toppin,24.0,NYK,PF,67.0,5.0,1050.0,0.446,16.0,0.411,0.289,0.095,0.019,0.007,0.589,0.593,0.736,0.25,0.125,0.667,0.344,0.863,0.965,0.148,52.0,0.47,0.353,2.0,0.0,
258.0,Joe Ingles,35.0,MIL,SF,46.0,0.0,1044.0,0.435,22.2,0.181,0.081,0.073,0.008,0.02,0.819,0.556,0.65,0.5,0.5,0.4,0.409,0.32,0.711,0.0,0.0,0.261,0.453,1.0,0.0,
259.0,Jalen Johnson,21.0,ATL,SF,70.0,6.0,1042.0,0.491,11.2,0.677,0.391,0.189,0.04,0.047,0.323,0.587,0.722,0.41,0.462,0.333,0.288,0.625,1.0,0.152,42.0,0.442,0.283,3.0,0.0,
260.0,Isaiah Jackson,21.0,IND,C,63.0,12.0,1042.0,0.563,4.2,0.956,0.616,0.261,0.044,0.025,0.044,0.582,0.684,0.373,0.286,0.75,0.143,0.729,1.0,0.296,82.0,0.214,0.333,0.0,0.0,
261.0,Dyson Daniels,19.0,NOP,PG,59.0,11.0,1042.0,0.418,13.4,0.587,0.303,0.221,0.048,0.01,0.413,0.492,0.635,0.348,0.3,0.0,0.314,0.55,0.889,0.029,6.0,0.291,0.36,3.0,0.0,
262.0,Wenyen Gabriel,25.0,LAL,C,68.0,2.0,1024.0,0.596,6.1,0.862,0.523,0.312,0.019,0.008,0.138,0.647,0.713,0.568,0.2,0.5,0.278,0.676,0.9,0.092,21.0,0.528,0.263,1.0,0.0,
263.0,Austin Rivers,30.0,MIN,SG,52.0,10.0,1016.0,0.435,15.7,0.411,0.201,0.191,0.019,0.0,0.589,0.558,0.786,0.35,0.25,,0.35,0.354,0.907,0.019,3.0,0.659,0.42,0.0,0.0,
264.0,Hamidou Diallo,24.0,DET,SF,56.0,0.0,996.0,0.573,6.7,0.944,0.432,0.291,0.125,0.069,0.056,0.593,0.765,0.459,0.426,0.462,0.238,0.624,1.0,0.139,48.0,0.524,0.273,1.0,0.0,
265.0,Will Barton,32.0,2TM,SG,56.0,2.0,993.0,0.379,17.0,0.505,0.121,0.195,0.093,0.091,0.495,0.391,0.591,0.31,0.324,0.364,0.367,0.444,0.727,0.022,7.0,0.183,0.515,2.0,0.0,
265.0,Will Barton,32.0,WAS,SG,40.0,0.0,782.0,0.386,17.0,0.516,0.119,0.214,0.091,0.091,0.484,0.395,0.588,0.311,0.308,0.423,0.377,0.379,0.75,0.025,6.0,0.181,0.48,1.0,0.0,
265.0,Will Barton,32.0,TOR,SG,16.0,2.0,211.0,0.354,17.0,0.468,0.127,0.127,0.101,0.089,0.532,0.378,0.6,0.3,0.375,0.143,0.333,0.714,0.643,0.013,1.0,0.19,0.625,1.0,0.0,
266.0,Marvin Bagley III,23.0,DET,C,42.0,25.0,990.0,0.529,8.8,0.827,0.296,0.366,0.11,0.029,0.173,0.579,0.779,0.479,0.452,0.364,0.288,0.612,0.947,0.071,27.0,0.288,0.316,1.0,0.0,
267.0,Cam Reddish,23.0,2TM,SF,40.0,20.0,990.0,0.446,13.4,0.538,0.266,0.189,0.054,0.016,0.462,0.56,0.675,0.508,0.412,0.2,0.313,0.723,0.8,0.038,12.0,0.333,0.354,2.0,0.0,
267.0,Cam Reddish,23.0,NYK,SF,20.0,8.0,438.0,0.449,12.8,0.588,0.316,0.206,0.044,0.022,0.412,0.55,0.651,0.464,0.333,0.333,0.304,0.75,0.941,0.059,8.0,0.339,0.368,1.0,0.0,
267.0,Cam Reddish,23.0,POR,SF,20.0,12.0,552.0,0.443,14.0,0.5,0.227,0.176,0.063,0.011,0.5,0.568,0.7,0.548,0.455,0.0,0.318,0.7,0.714,0.023,4.0,0.33,0.345,1.0,0.0,
268.0,Jock Landale,27.0,PHO,C,69.0,4.0,979.0,0.528,9.8,0.751,0.377,0.297,0.053,0.024,0.249,0.621,0.74,0.53,0.333,0.5,0.25,0.771,1.0,0.139,42.0,0.036,0.333,1.0,0.0,
269.0,Nassir Little,22.0,POR,SF,54.0,4.0,976.0,0.442,16.9,0.479,0.185,0.129,0.059,0.092,0.521,0.524,0.696,0.333,0.389,0.5,0.367,0.553,0.931,0.05,12.0,0.139,0.364,2.0,0.0,
270.0,Usman Garuba,20.0,HOU,C,75.0,1.0,970.0,0.486,9.9,0.667,0.452,0.209,0.006,0.0,0.333,0.525,0.625,0.324,0.0,,0.407,0.613,1.0,0.062,11.0,0.492,0.414,0.0,0.0,
271.0,JT Thor,20.0,CHO,PF,69.0,8.0,969.0,0.399,15.8,0.483,0.193,0.164,0.088,0.038,0.517,0.487,0.565,0.487,0.381,0.333,0.317,0.679,0.974,0.05,11.0,0.553,0.382,0.0,0.0,
272.0,Haywood Highsmith,26.0,MIA,PF,54.0,11.0,969.0,0.431,15.4,0.495,0.241,0.148,0.069,0.037,0.505,0.523,0.692,0.406,0.267,0.375,0.339,0.625,0.973,0.06,13.0,0.44,0.313,0.0,0.0,
273.0,Cameron Payne,28.0,PHO,PG,48.0,15.0,968.0,0.415,15.8,0.592,0.124,0.267,0.146,0.055,0.408,0.448,0.607,0.388,0.439,0.4,0.368,0.3,0.662,0.0,0.0,0.097,0.333,3.0,0.0,
274.0,Kendrick Nunn,27.0,2TM,SG,70.0,2.0,964.0,0.424,17.0,0.504,0.127,0.18,0.127,0.071,0.496,0.493,0.667,0.395,0.474,0.469,0.354,0.366,0.696,0.022,8.0,0.229,0.333,1.0,0.0,
274.0,Kendrick Nunn,27.0,LAL,SG,39.0,2.0,528.0,0.406,16.8,0.498,0.131,0.179,0.12,0.068,0.502,0.488,0.667,0.444,0.4,0.412,0.325,0.459,0.756,0.02,4.0,0.214,0.333,0.0,0.0,
274.0,Kendrick Nunn,27.0,WAS,SG,31.0,0.0,436.0,0.447,17.2,0.513,0.121,0.181,0.136,0.075,0.487,0.5,0.667,0.333,0.556,0.533,0.392,0.255,0.632,0.025,4.0,0.247,0.333,1.0,0.0,
275.0,Karl-Anthony Towns,27.0,MIN,PF,29.0,29.0,957.0,0.495,14.0,0.617,0.201,0.292,0.056,0.068,0.383,0.576,0.791,0.48,0.333,0.552,0.366,0.599,0.967,0.044,17.0,0.104,0.176,0.0,0.0,
276.0,Zion Williamson,22.0,NOP,PF,29.0,29.0,956.0,0.608,4.1,0.959,0.618,0.307,0.026,0.009,0.041,0.618,0.721,0.438,0.5,0.0,0.368,0.457,0.857,0.113,42.0,0.0,,0.0,0.0,AS
277.0,Kevin Knox,23.0,2TM,SF,63.0,5.0,952.0,0.458,16.5,0.44,0.235,0.102,0.066,0.036,0.56,0.596,0.692,0.5,0.5,0.417,0.349,0.644,1.0,0.06,18.0,0.344,0.313,0.0,0.0,
277.0,Kevin Knox,23.0,DET,SF,42.0,1.0,593.0,0.469,18.0,0.352,0.162,0.128,0.039,0.022,0.648,0.651,0.793,0.565,0.429,0.5,0.371,0.707,1.0,0.045,8.0,0.414,0.333,0.0,0.0,
277.0,Kevin Knox,23.0,POR,PF,21.0,4.0,359.0,0.444,14.9,0.542,0.32,0.072,0.098,0.052,0.458,0.554,0.633,0.364,0.533,0.375,0.314,0.587,1.0,0.078,10.0,0.229,0.25,0.0,0.0,
278.0,Cam Thomas,21.0,BRK,SG,57.0,4.0,948.0,0.441,14.6,0.708,0.125,0.226,0.228,0.129,0.292,0.464,0.684,0.466,0.346,0.458,0.383,0.327,0.451,0.011,5.0,0.105,0.5,0.0,0.0,
279.0,Mike Muscala,31.0,2TM,C,63.0,9.0,945.0,0.449,19.8,0.291,0.092,0.072,0.082,0.041,0.709,0.588,0.63,0.667,0.5,0.5,0.391,0.86,0.975,0.021,5.0,0.232,0.417,0.0,0.0,
279.0,Mike Muscala,31.0,OKC,C,43.0,5.0,622.0,0.438,20.7,0.3,0.103,0.049,0.094,0.054,0.7,0.541,0.667,0.4,0.526,0.455,0.394,0.879,0.982,0.02,3.0,0.183,0.385,0.0,0.0,
279.0,Mike Muscala,31.0,BOS,C,20.0,4.0,323.0,0.472,18.9,0.27,0.067,0.124,0.056,0.011,0.73,0.708,0.5,0.909,0.4,1.0,0.385,0.824,0.96,0.022,2.0,0.338,0.455,0.0,0.0,
280.0,Maxi Kleber,31.0,DAL,PF,37.0,5.0,930.0,0.456,18.1,0.337,0.237,0.047,0.036,0.018,0.663,0.667,0.725,0.5,0.667,0.333,0.348,0.868,0.974,0.077,11.0,0.277,0.29,0.0,0.0,
281.0,Yuta Watanabe,28.0,BRK,SF,58.0,1.0,928.0,0.491,16.4,0.418,0.224,0.138,0.017,0.039,0.582,0.557,0.769,0.281,0.25,0.444,0.444,0.722,1.0,0.06,13.0,0.533,0.514,1.0,0.0,
282.0,Ish Wainright,28.0,PHO,SF,60.0,2.0,915.0,0.37,19.8,0.238,0.15,0.075,0.009,0.004,0.762,0.5,0.529,0.471,0.5,0.0,0.329,0.519,0.982,0.026,3.0,0.514,0.337,2.0,0.0,
283.0,Daishen Nix,20.0,HOU,PG,57.0,7.0,914.0,0.342,17.4,0.409,0.19,0.194,0.004,0.021,0.591,0.423,0.489,0.37,1.0,0.2,0.286,0.439,0.825,0.013,2.0,0.15,0.238,3.0,0.0,
284.0,Jaylin Williams,20.0,OKC,C,49.0,36.0,914.0,0.436,16.2,0.517,0.192,0.15,0.107,0.068,0.483,0.463,0.667,0.2,0.32,0.688,0.407,0.839,0.957,0.047,8.0,0.159,0.556,0.0,0.0,
285.0,Chris Duarte,25.0,IND,SF,46.0,12.0,897.0,0.369,17.2,0.477,0.183,0.099,0.096,0.09,0.523,0.428,0.541,0.485,0.25,0.3,0.316,0.456,0.782,0.015,4.0,0.328,0.333,3.0,0.0,
286.0,Derrick Jones Jr.,25.0,CHI,PF,64.0,0.0,893.0,0.5,9.7,0.652,0.548,0.096,0.009,0.0,0.348,0.587,0.627,0.364,0.5,,0.338,0.739,1.0,0.178,35.0,0.6,0.375,0.0,0.0,
287.0,Dean Wade,26.0,CLE,PF,44.0,13.0,891.0,0.412,19.0,0.282,0.164,0.062,0.045,0.011,0.718,0.56,0.759,0.364,0.25,0.0,0.354,0.821,1.0,0.04,6.0,0.409,0.404,0.0,0.0,
288.0,Vlatko ÄanÄar,25.0,DEN,PF,60.0,9.0,889.0,0.476,15.3,0.493,0.233,0.22,0.035,0.004,0.507,0.58,0.717,0.48,0.25,1.0,0.374,0.662,0.977,0.026,4.0,0.33,0.421,4.0,1.0,
289.0,Nickeil Alexander-Walker,24.0,2TM,SG,59.0,3.0,884.0,0.444,16.9,0.461,0.139,0.207,0.044,0.071,0.539,0.515,0.634,0.443,0.385,0.571,0.384,0.329,0.803,0.01,2.0,0.277,0.386,2.0,0.0,
289.0,Nickeil Alexander-Walker,24.0,UTA,SG,36.0,3.0,528.0,0.488,16.5,0.488,0.118,0.247,0.059,0.065,0.512,0.578,0.65,0.524,0.4,0.818,0.402,0.313,0.714,0.006,1.0,0.241,0.381,1.0,0.0,
289.0,Nickeil Alexander-Walker,24.0,MIN,SG,23.0,0.0,356.0,0.384,17.4,0.424,0.168,0.152,0.024,0.08,0.576,0.415,0.619,0.263,0.333,0.3,0.361,0.364,0.923,0.016,1.0,0.319,0.391,1.0,0.0,
290.0,Bismack Biyombo,30.0,PHO,C,61.0,14.0,874.0,0.578,4.4,1.0,0.417,0.49,0.092,0.0,0.0,0.578,0.814,0.406,0.421,,,0.824,,0.214,42.0,,,0.0,0.0,
291.0,Goran DragiÄ,36.0,2TM,PG,58.0,0.0,870.0,0.421,16.6,0.567,0.185,0.128,0.179,0.075,0.433,0.468,0.613,0.372,0.35,0.56,0.359,0.393,0.904,0.0,0.0,0.186,0.481,0.0,0.0,
291.0,Goran DragiÄ,36.0,CHI,PG,51.0,0.0,787.0,0.425,15.5,0.572,0.191,0.13,0.181,0.07,0.428,0.48,0.632,0.359,0.352,0.619,0.352,0.39,0.911,0.0,0.0,0.195,0.48,0.0,0.0,
291.0,Goran DragiÄ,36.0,MIL,PG,7.0,0.0,83.0,0.389,17.7,0.528,0.139,0.111,0.167,0.111,0.472,0.368,0.4,0.5,0.333,0.25,0.412,0.429,0.857,0.0,0.0,0.118,0.5,0.0,0.0,
292.0,James Wiseman,21.0,2TM,C,45.0,22.0,867.0,0.558,6.3,0.941,0.366,0.407,0.086,0.056,0.059,0.58,0.742,0.536,0.31,0.263,0.2,0.697,1.0,0.239,72.0,0.05,0.0,0.0,0.0,
292.0,James Wiseman,21.0,GSW,C,21.0,0.0,262.0,0.628,5.9,0.979,0.415,0.372,0.128,0.064,0.021,0.63,0.795,0.629,0.25,0.333,0.5,0.81,1.0,0.383,30.0,0.0,,0.0,0.0,
292.0,James Wiseman,21.0,DET,C,24.0,22.0,605.0,0.531,6.6,0.927,0.347,0.42,0.069,0.053,0.073,0.559,0.718,0.505,0.353,0.231,0.167,0.646,1.0,0.184,42.0,0.056,0.0,0.0,0.0,
293.0,ThÃ©o Maledon,21.0,CHO,PG,44.0,7.0,854.0,0.402,14.0,0.626,0.217,0.256,0.134,0.02,0.374,0.465,0.582,0.354,0.471,0.6,0.295,0.324,0.821,0.0,0.0,0.074,0.0,2.0,0.0,
294.0,Andre Drummond,29.0,CHI,C,67.0,0.0,849.0,0.606,2.3,0.989,0.763,0.215,0.011,0.0,0.011,0.613,0.66,0.475,0.0,,0.0,0.614,,0.277,66.0,0.333,0.0,0.0,0.0,
295.0,Aaron Holiday,26.0,ATL,PG,63.0,6.0,845.0,0.418,14.7,0.6,0.223,0.168,0.132,0.077,0.4,0.424,0.612,0.216,0.31,0.529,0.409,0.214,0.861,0.0,0.0,0.17,0.2,0.0,0.0,
296.0,Romeo Langford,23.0,SAS,SG,43.0,21.0,844.0,0.467,10.1,0.764,0.29,0.351,0.093,0.031,0.236,0.53,0.68,0.429,0.458,0.5,0.262,0.543,1.0,0.054,13.0,0.541,0.333,0.0,0.0,
297.0,Terence Davis,25.0,SAC,SG,64.0,5.0,841.0,0.423,18.8,0.332,0.148,0.118,0.033,0.03,0.668,0.537,0.685,0.442,0.333,0.455,0.366,0.508,0.91,0.038,12.0,0.243,0.39,1.0,0.0,
298.0,George Hill,36.0,2TM,SG,46.0,1.0,834.0,0.47,17.8,0.428,0.205,0.102,0.054,0.066,0.572,0.62,0.706,0.412,0.667,0.636,0.358,0.477,0.853,0.018,3.0,0.337,0.438,4.0,1.0,
298.0,George Hill,36.0,MIL,PG,35.0,0.0,668.0,0.447,17.7,0.439,0.205,0.106,0.053,0.076,0.561,0.621,0.704,0.357,0.714,0.7,0.311,0.417,0.87,0.015,2.0,0.351,0.385,3.0,0.0,
298.0,George Hill,36.0,IND,SG,11.0,1.0,166.0,0.559,17.9,0.382,0.206,0.088,0.059,0.029,0.618,0.615,0.714,0.667,0.5,0.0,0.524,0.75,0.818,0.029,1.0,0.286,0.667,1.0,1.0,
299.0,Mark Williams,21.0,CHO,C,43.0,17.0,828.0,0.637,3.1,1.0,0.673,0.267,0.048,0.012,0.0,0.637,0.751,0.388,0.417,0.667,,0.681,,0.303,71.0,,,0.0,0.0,
300.0,Robert Williams,25.0,BOS,C,35.0,20.0,824.0,0.747,3.0,0.994,0.682,0.276,0.024,0.012,0.006,0.751,0.879,0.489,0.5,0.0,0.0,0.685,,0.341,56.0,1.0,0.0,0.0,0.0,
301.0,Wesley Matthews,36.0,MIL,SF,52.0,0.0,820.0,0.363,21.0,0.225,0.106,0.056,0.05,0.013,0.775,0.528,0.706,0.333,0.5,0.0,0.315,0.842,0.974,0.0,0.0,0.339,0.238,0.0,0.0,
302.0,Moses Moody,20.0,GSW,SG,63.0,3.0,817.0,0.476,17.1,0.405,0.225,0.132,0.031,0.018,0.595,0.641,0.725,0.5,0.429,1.0,0.363,0.695,0.98,0.101,19.0,0.348,0.34,1.0,0.0,
303.0,Rudy Gay,36.0,UTA,PF,56.0,0.0,816.0,0.38,16.8,0.547,0.105,0.174,0.157,0.111,0.453,0.484,0.667,0.44,0.422,0.469,0.254,0.526,1.0,0.045,11.0,0.338,0.318,1.0,0.0,
304.0,Ty Jerome,25.0,GSW,SG,45.0,2.0,816.0,0.488,14.7,0.628,0.095,0.306,0.182,0.045,0.372,0.546,0.739,0.527,0.523,0.364,0.389,0.41,0.857,0.0,0.0,0.233,0.524,0.0,0.0,
305.0,Jeremiah Robinson-Earl,22.0,OKC,PF,43.0,20.0,814.0,0.444,12.9,0.552,0.395,0.101,0.02,0.036,0.448,0.533,0.612,0.32,0.6,0.222,0.333,0.795,1.0,0.085,18.0,0.351,0.333,0.0,0.0,
306.0,Jericho Sims,24.0,NYK,C,52.0,16.0,812.0,0.776,2.5,0.991,0.832,0.103,0.056,0.0,0.009,0.783,0.831,0.545,0.5,,0.0,0.711,,0.626,61.0,0.0,,1.0,0.0,
307.0,Caleb Houstan,20.0,ORL,SF,51.0,4.0,812.0,0.363,20.1,0.253,0.159,0.038,0.005,0.049,0.747,0.435,0.483,0.429,0.0,0.333,0.338,0.65,1.0,0.005,0.0,0.338,0.478,0.0,0.0,
308.0,Danuel House Jr.,29.0,PHI,SF,56.0,5.0,807.0,0.472,15.5,0.442,0.279,0.086,0.03,0.036,0.558,0.644,0.727,0.412,0.833,0.286,0.336,0.714,0.892,0.071,12.0,0.464,0.333,0.0,0.0,
309.0,Landry Shamet,25.0,PHO,SG,40.0,9.0,807.0,0.377,19.6,0.337,0.137,0.067,0.077,0.057,0.663,0.376,0.537,0.25,0.261,0.294,0.377,0.605,0.88,0.013,2.0,0.226,0.467,1.0,0.0,
310.0,Dario Å ariÄ,28.0,2TM,C,57.0,12.0,806.0,0.458,14.2,0.585,0.242,0.224,0.072,0.047,0.415,0.506,0.731,0.403,0.3,0.154,0.391,0.671,1.0,0.004,0.0,0.252,0.448,0.0,0.0,
310.0,Dario Å ariÄ,28.0,PHO,PF,37.0,12.0,533.0,0.427,13.5,0.612,0.236,0.247,0.073,0.056,0.388,0.45,0.643,0.386,0.308,0.1,0.391,0.633,1.0,0.006,0.0,0.319,0.409,0.0,0.0,
310.0,Dario Å ariÄ,28.0,OKC,C,20.0,0.0,273.0,0.515,14.9,0.535,0.253,0.182,0.071,0.03,0.465,0.623,0.88,0.444,0.286,0.333,0.391,0.727,1.0,0.0,0.0,0.152,0.571,0.0,0.0,
311.0,Luke Kornet,27.0,BOS,C,69.0,0.0,804.0,0.665,4.6,0.924,0.647,0.206,0.041,0.0,0.076,0.701,0.773,0.6,0.286,,0.231,0.745,1.0,0.371,59.0,0.538,0.286,1.0,0.0,
312.0,Christian Koloko,22.0,TOR,C,58.0,19.0,802.0,0.48,4.9,0.92,0.633,0.213,0.067,0.007,0.08,0.514,0.6,0.313,0.4,0.0,0.083,0.704,1.0,0.32,36.0,0.5,0.167,1.0,0.0,
313.0,Khris Middleton,31.0,MIL,SF,33.0,19.0,801.0,0.436,16.4,0.601,0.111,0.18,0.175,0.135,0.399,0.516,0.644,0.548,0.423,0.491,0.315,0.333,0.608,0.002,1.0,0.142,0.391,0.0,0.0,
314.0,JaMychal Green,32.0,GSW,PF,57.0,1.0,797.0,0.54,12.8,0.56,0.345,0.171,0.016,0.028,0.44,0.667,0.701,0.674,0.5,0.286,0.378,0.66,1.0,0.246,52.0,0.387,0.372,0.0,0.0,
315.0,Thaddeus Young,34.0,TOR,PF,54.0,9.0,795.0,0.545,7.9,0.828,0.364,0.409,0.04,0.015,0.172,0.622,0.806,0.494,0.25,0.667,0.176,0.549,1.0,0.051,10.0,0.706,0.208,1.0,0.0,
316.0,Bryce McGowens,20.0,CHO,SG,46.0,7.0,787.0,0.396,13.0,0.604,0.327,0.193,0.059,0.025,0.396,0.443,0.576,0.333,0.25,0.0,0.325,0.648,0.923,0.059,9.0,0.35,0.357,1.0,0.0,
317.0,Josh Christopher,21.0,HOU,SG,64.0,2.0,786.0,0.465,11.9,0.729,0.222,0.289,0.188,0.03,0.271,0.55,0.685,0.537,0.452,0.3,0.236,0.348,0.762,0.082,24.0,0.191,0.235,0.0,0.0,
318.0,Robert Covington,32.0,LAC,PF,48.0,0.0,779.0,0.445,16.8,0.406,0.205,0.157,0.031,0.013,0.594,0.516,0.702,0.361,0.143,0.333,0.397,0.75,0.981,0.035,7.0,0.147,0.45,0.0,0.0,
319.0,Justise Winslow,26.0,POR,PF,29.0,11.0,776.0,0.409,9.8,0.773,0.348,0.288,0.106,0.03,0.227,0.438,0.551,0.386,0.286,0.167,0.311,0.567,1.0,0.02,3.0,0.444,0.3,0.0,0.0,
320.0,Mo Bamba,24.0,2TM,C,49.0,7.0,769.0,0.485,15.5,0.485,0.32,0.104,0.033,0.029,0.515,0.59,0.74,0.24,0.5,0.286,0.387,0.754,1.0,0.178,36.0,0.113,0.357,0.0,0.0,
320.0,Mo Bamba,24.0,ORL,C,40.0,6.0,681.0,0.495,14.9,0.495,0.322,0.103,0.037,0.033,0.505,0.594,0.739,0.273,0.5,0.286,0.398,0.762,1.0,0.187,33.0,0.12,0.385,0.0,0.0,
320.0,Mo Bamba,24.0,LAL,C,9.0,1.0,88.0,0.407,16.1,0.407,0.296,0.111,0.0,0.0,0.593,0.545,0.75,0.0,,,0.313,0.667,1.0,0.111,3.0,0.063,0.0,0.0,0.0,
321.0,Simone Fontecchio,27.0,UTA,SF,52.0,6.0,766.0,0.369,18.5,0.388,0.106,0.157,0.067,0.058,0.612,0.43,0.545,0.327,0.524,0.389,0.33,0.731,0.952,0.042,10.0,0.225,0.395,0.0,0.0,
322.0,Miles McBride,22.0,NYK,PG,64.0,2.0,760.0,0.358,18.6,0.377,0.153,0.079,0.079,0.065,0.623,0.457,0.636,0.294,0.353,0.357,0.299,0.541,0.875,0.028,4.0,0.373,0.4,1.0,0.0,
323.0,Paul Reed,23.0,PHI,C,69.0,2.0,755.0,0.593,4.0,0.971,0.651,0.215,0.057,0.029,0.029,0.606,0.706,0.356,0.333,0.5,0.167,0.659,1.0,0.144,25.0,0.167,0.0,0.0,0.0,
324.0,John Wall,32.0,LAC,PG,34.0,3.0,755.0,0.408,14.5,0.678,0.213,0.216,0.08,0.169,0.322,0.459,0.597,0.466,0.37,0.316,0.303,0.143,0.939,0.012,4.0,0.101,0.273,0.0,0.0,
325.0,R.J. Hampton,21.0,2TM,SG,47.0,3.0,750.0,0.43,15.8,0.511,0.156,0.211,0.089,0.038,0.489,0.504,0.676,0.44,0.476,0.222,0.353,0.41,0.805,0.025,6.0,0.25,0.448,0.0,0.0,
325.0,R.J. Hampton,21.0,ORL,SG,26.0,0.0,361.0,0.439,15.8,0.535,0.167,0.219,0.079,0.07,0.465,0.525,0.684,0.52,0.444,0.25,0.34,0.25,0.722,0.018,2.0,0.283,0.467,0.0,0.0,
325.0,R.J. Hampton,21.0,DET,SG,21.0,3.0,389.0,0.423,15.7,0.488,0.146,0.203,0.098,0.008,0.512,0.483,0.667,0.36,0.5,0.0,0.365,0.586,0.87,0.033,4.0,0.222,0.429,0.0,0.0,
326.0,Edmond Sumner,27.0,BRK,SG,53.0,12.0,736.0,0.461,11.2,0.677,0.316,0.268,0.052,0.041,0.323,0.511,0.624,0.389,0.357,0.636,0.356,0.634,0.903,0.033,9.0,0.529,0.348,0.0,0.0,
327.0,Zeke Nnaji,22.0,DEN,PF,53.0,5.0,728.0,0.561,9.9,0.668,0.52,0.138,0.0,0.01,0.332,0.71,0.794,0.407,,0.5,0.262,0.72,1.0,0.168,32.0,0.369,0.25,2.0,0.0,
