Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
92.0,Malik Beasley,26.0,UTA,SG,55.0,13.0,1472.0,6.5,16.4,0.396,4.1,11.5,0.359,2.3,4.8,0.485,0.522,0.9,1.1,0.841,0.7,4.2,4.8,2.3,1.1,0.2,1.5,1.8,18.0,
92.0,Malik Beasley,26.0,LAL,SG,26.0,14.0,621.0,6.1,15.5,0.392,3.8,10.8,0.353,2.3,4.7,0.481,0.515,0.8,1.2,0.619,0.5,4.5,5.0,1.8,1.2,0.1,1.7,1.9,16.8,
93.0,Caleb Martin,27.0,MIA,SF,71.0,49.0,2077.0,4.4,9.5,0.464,1.5,4.1,0.356,2.9,5.4,0.545,0.54,1.6,2.0,0.805,1.5,4.4,6.0,2.0,1.2,0.5,1.4,2.5,11.8,
94.0,Andrew Nembhard,23.0,IND,SG,75.0,63.0,2073.0,4.9,11.2,0.441,1.6,4.6,0.35,3.3,6.6,0.504,0.512,0.9,1.1,0.79,0.6,2.8,3.5,5.9,1.2,0.2,2.2,3.1,12.3,
95.0,Keldon Johnson,23.0,SAS,SF,63.0,63.0,2063.0,8.8,19.4,0.452,2.3,7.1,0.329,6.4,12.3,0.523,0.512,4.3,5.7,0.749,1.0,4.6,5.5,3.2,0.8,0.2,2.3,2.2,24.2,
96.0,Aaron Gordon,27.0,DEN,PF,68.0,68.0,2055.0,7.5,13.3,0.564,1.1,3.0,0.347,6.5,10.3,0.628,0.603,3.3,5.5,0.608,2.9,4.9,7.8,3.6,0.9,0.9,1.7,2.3,19.4,
97.0,Mason Plumlee,32.0,2TM,C,79.0,60.0,2054.0,5.8,8.5,0.68,0.0,0.0,,5.8,8.5,0.68,0.68,3.5,5.5,0.636,4.0,8.3,12.3,4.3,0.8,0.8,2.1,3.8,15.0,
97.0,Mason Plumlee,32.0,CHO,C,56.0,56.0,1597.0,6.0,8.9,0.669,0.0,0.0,,6.0,8.9,0.669,0.669,3.5,5.8,0.605,4.2,8.0,12.2,4.6,0.8,0.8,2.0,3.6,15.4,
97.0,Mason Plumlee,32.0,LAC,C,23.0,4.0,457.0,5.0,6.9,0.727,0.0,0.0,,5.0,6.9,0.727,0.727,3.5,4.5,0.772,3.3,9.2,12.5,3.2,0.9,0.9,2.4,4.4,13.5,
98.0,Grant Williams,24.0,BOS,PF,79.0,23.0,2045.0,3.8,8.4,0.454,2.0,5.1,0.395,1.8,3.3,0.546,0.575,1.7,2.1,0.77,1.5,4.9,6.4,2.3,0.7,0.5,1.4,3.4,11.3,
99.0,Deandre Ayton,24.0,PHO,C,67.0,67.0,2035.0,9.2,15.7,0.589,0.1,0.4,0.292,9.1,15.3,0.597,0.592,2.7,3.5,0.76,3.0,8.8,11.8,2.0,0.7,0.9,2.1,3.4,21.3,
100.0,Mike Conley,35.0,2TM,PG,67.0,66.0,2029.0,4.6,10.8,0.428,2.4,6.2,0.385,2.2,4.6,0.486,0.539,2.5,3.0,0.834,0.6,2.6,3.2,8.0,1.3,0.2,1.8,2.5,14.2,
100.0,Mike Conley,35.0,UTA,PG,43.0,42.0,1276.0,4.3,10.6,0.408,2.2,6.0,0.362,2.1,4.6,0.469,0.511,2.2,2.7,0.813,0.5,2.5,3.0,9.3,1.2,0.3,2.1,2.7,13.0,
100.0,Mike Conley,35.0,MIN,PG,24.0,24.0,753.0,5.2,11.2,0.46,2.8,6.6,0.42,2.4,4.6,0.515,0.583,3.0,3.5,0.863,0.8,2.8,3.6,5.7,1.4,0.2,1.4,2.2,16.1,
101.0,Giannis Antetokounmpo,28.0,MIL,PF,63.0,63.0,2024.0,12.6,22.7,0.553,0.8,3.0,0.275,11.7,19.7,0.596,0.572,8.9,13.7,0.645,2.4,10.8,13.2,6.4,0.9,0.9,4.4,3.5,34.8,"MVP-3,DPOY-6,AS,NBA1"
102.0,Kevin Porter Jr.,22.0,HOU,PG,59.0,59.0,2024.0,7.0,15.7,0.442,2.5,6.8,0.366,4.4,8.9,0.501,0.522,3.7,4.7,0.784,1.4,4.2,5.6,6.0,1.5,0.3,3.3,2.8,20.1,
103.0,Deni Avdija,22.0,WAS,SF,76.0,40.0,2020.0,4.5,10.3,0.437,1.2,4.1,0.297,3.3,6.2,0.53,0.497,2.2,2.9,0.739,1.3,7.4,8.7,3.8,1.2,0.5,2.2,3.7,12.4,
104.0,Tyrese Maxey,22.0,PHI,SG,60.0,41.0,2016.0,7.8,16.3,0.481,2.9,6.6,0.434,5.0,9.7,0.513,0.568,3.2,3.8,0.845,0.4,2.7,3.1,3.8,0.9,0.1,1.4,2.4,21.7,
105.0,Dorian Finney-Smith,29.0,2TM,PF,66.0,66.0,2009.0,3.5,9.0,0.391,2.0,6.1,0.337,1.5,2.9,0.503,0.505,0.8,1.1,0.763,2.0,3.6,5.7,1.8,1.0,0.6,1.1,2.6,9.9,
105.0,Dorian Finney-Smith,29.0,DAL,PF,40.0,40.0,1288.0,3.6,8.7,0.416,2.2,6.1,0.355,1.5,2.6,0.559,0.54,0.8,1.1,0.75,1.9,3.4,5.3,1.6,1.1,0.6,1.0,2.2,10.2,
105.0,Dorian Finney-Smith,29.0,BRK,PF,26.0,26.0,721.0,3.3,9.5,0.351,1.8,6.0,0.306,1.5,3.5,0.429,0.448,0.7,0.9,0.789,2.3,4.0,6.4,2.0,0.8,0.8,1.3,3.2,9.3,
106.0,Jordan Clarkson,30.0,UTA,SG,61.0,61.0,1988.0,8.3,18.7,0.444,2.8,8.3,0.338,5.5,10.4,0.53,0.519,3.6,4.4,0.816,1.3,3.2,4.5,4.9,0.6,0.2,3.4,2.2,23.0,
107.0,Dennis SchrÃ¶der,29.0,LAL,PG,66.0,50.0,1986.0,4.9,11.8,0.415,1.3,4.1,0.329,3.6,7.7,0.461,0.472,3.9,4.6,0.857,0.4,2.6,3.0,5.4,0.9,0.2,2.0,2.6,15.0,
108.0,Tre Jones,23.0,SAS,PG,68.0,65.0,1984.0,6.2,13.5,0.459,0.8,2.9,0.285,5.4,10.6,0.506,0.489,2.7,3.1,0.86,1.0,3.4,4.4,8.1,1.6,0.2,2.0,1.8,15.9,
109.0,Grayson Allen,27.0,MIL,SG,72.0,70.0,1972.0,4.5,10.2,0.44,2.7,6.7,0.399,1.8,3.5,0.518,0.571,2.1,2.3,0.905,1.1,3.2,4.3,3.0,1.1,0.3,1.3,2.1,13.7,
110.0,Jonas ValanÄiÅ«nas,30.0,NOP,C,79.0,79.0,1968.0,8.2,14.9,0.547,0.7,2.0,0.349,7.5,12.9,0.577,0.57,3.4,4.1,0.826,4.1,10.6,14.7,2.6,0.4,1.0,2.9,4.5,20.4,
111.0,Eric Gordon,34.0,2TM,SG,69.0,58.0,1965.0,5.3,12.0,0.446,2.4,6.5,0.371,2.9,5.4,0.535,0.547,2.6,3.2,0.821,0.3,2.2,2.5,3.4,0.8,0.5,1.9,1.4,15.7,
111.0,Eric Gordon,34.0,HOU,SG,47.0,47.0,1418.0,5.3,12.1,0.439,2.2,6.2,0.347,3.2,5.9,0.536,0.528,2.8,3.4,0.815,0.3,2.2,2.5,3.5,0.8,0.4,2.1,1.1,15.6,
111.0,Eric Gordon,34.0,LAC,SG,22.0,11.0,547.0,5.3,11.5,0.463,3.1,7.3,0.423,2.2,4.2,0.531,0.597,2.1,2.5,0.842,0.3,2.2,2.4,3.1,0.9,0.5,1.4,2.2,15.9,
112.0,Kevon Looney,26.0,GSW,C,82.0,70.0,1958.0,4.4,7.1,0.63,0.0,0.0,0.0,4.4,7.0,0.632,0.63,1.7,2.8,0.606,5.0,8.9,14.0,3.8,1.0,0.9,0.8,4.1,10.6,
113.0,Kyle Anderson,29.0,MIN,PF,69.0,46.0,1957.0,4.6,9.1,0.509,0.8,1.9,0.41,3.8,7.2,0.536,0.553,1.8,2.5,0.735,1.2,5.6,6.8,6.2,1.4,1.2,1.9,2.7,11.9,
114.0,Marcus Smart,28.0,BOS,PG,61.0,61.0,1957.0,4.6,11.1,0.415,2.1,6.3,0.336,2.5,4.8,0.519,0.511,1.6,2.2,0.746,0.8,2.7,3.5,7.0,1.7,0.4,2.6,3.2,12.9,
115.0,LeBron James,38.0,LAL,PF,55.0,54.0,1954.0,11.2,22.5,0.5,2.2,6.9,0.321,9.0,15.5,0.58,0.549,4.6,6.0,0.768,1.2,7.2,8.4,6.9,0.9,0.6,3.3,1.6,29.3,"AS,NBA3"
116.0,Herbert Jones,24.0,NOP,PF,66.0,66.0,1951.0,4.3,9.2,0.469,1.0,3.1,0.335,3.3,6.2,0.536,0.525,2.3,3.0,0.764,1.8,3.2,5.0,3.0,1.9,0.8,1.6,3.8,12.0,
117.0,Torrey Craig,32.0,PHO,PF,79.0,60.0,1948.0,4.2,9.2,0.456,1.8,4.7,0.395,2.4,4.6,0.518,0.556,0.6,0.8,0.711,2.7,5.2,7.9,2.2,0.9,1.1,1.3,3.3,10.9,
118.0,Ja Morant,23.0,MEM,PG,61.0,59.0,1948.0,10.5,22.4,0.466,1.7,5.5,0.307,8.8,16.9,0.519,0.504,6.9,9.2,0.748,1.1,5.5,6.6,9.1,1.2,0.3,3.8,1.8,29.5,"MVP-12,AS"
119.0,Kelly Olynyk,31.0,UTA,C,68.0,68.0,1942.0,5.2,10.3,0.499,1.7,4.4,0.394,3.4,6.0,0.576,0.583,3.7,4.3,0.853,1.5,6.3,7.8,4.7,1.1,0.7,3.1,4.3,15.7,
120.0,Stephen Curry,34.0,GSW,PG,56.0,56.0,1941.0,10.4,21.0,0.493,5.1,11.9,0.427,5.3,9.2,0.579,0.614,4.8,5.2,0.915,0.7,5.6,6.3,6.5,1.0,0.4,3.3,2.2,30.6,"MVP-9,CPOY-9,AS,NBA2"
121.0,Tyus Jones,26.0,MEM,PG,80.0,22.0,1940.0,5.8,13.2,0.438,2.2,6.0,0.371,3.5,7.1,0.495,0.523,1.5,1.9,0.8,0.5,3.2,3.7,7.7,1.5,0.1,1.4,0.6,15.3,6MOY-6
122.0,Paul George,32.0,LAC,SF,56.0,56.0,1939.0,8.5,18.6,0.457,2.9,7.9,0.371,5.6,10.7,0.521,0.536,4.8,5.5,0.871,0.8,5.5,6.3,5.3,1.5,0.4,3.3,3.0,24.7,AS
123.0,Al Horford,36.0,BOS,C,63.0,63.0,1922.0,4.3,9.0,0.476,2.7,6.1,0.446,1.6,2.9,0.539,0.627,0.3,0.4,0.714,1.4,5.9,7.3,3.5,0.6,1.1,0.7,2.3,11.5,
124.0,P.J. Tucker,37.0,PHI,PF,75.0,75.0,1920.0,1.8,4.2,0.427,1.0,2.6,0.393,0.8,1.6,0.482,0.549,0.4,0.4,0.826,1.8,3.8,5.5,1.1,0.7,0.3,0.8,3.4,5.0,
125.0,Jalen McDaniels,25.0,2TM,SF,80.0,24.0,1913.0,5.3,11.6,0.455,1.4,4.4,0.332,3.8,7.2,0.53,0.518,2.2,2.6,0.841,1.2,5.3,6.5,2.4,1.6,0.6,1.8,3.9,14.2,
125.0,Jalen McDaniels,25.0,CHO,SF,56.0,21.0,1494.0,5.3,11.9,0.447,1.6,4.9,0.322,3.8,7.0,0.534,0.513,2.1,2.5,0.846,1.1,5.4,6.5,2.7,1.6,0.7,1.9,3.8,14.3,
125.0,Jalen McDaniels,25.0,PHI,SF,24.0,3.0,419.0,5.2,10.6,0.488,1.0,2.6,0.4,4.1,8.0,0.516,0.537,2.4,2.9,0.824,1.6,4.9,6.5,1.6,1.5,0.4,1.1,4.4,13.7,
126.0,Jakob Poeltl,27.0,2TM,C,72.0,71.0,1906.0,7.3,11.7,0.629,0.0,0.0,0.0,7.3,11.7,0.63,0.629,2.2,3.8,0.592,4.5,7.9,12.3,3.7,1.2,1.6,2.4,3.7,16.9,
126.0,Jakob Poeltl,27.0,SAS,C,46.0,46.0,1199.0,7.2,11.6,0.616,0.0,0.0,0.0,7.2,11.6,0.618,0.616,2.3,3.9,0.605,4.6,7.9,12.5,4.2,1.1,1.6,2.9,3.5,16.7,
126.0,Jakob Poeltl,27.0,TOR,C,26.0,25.0,707.0,7.6,11.7,0.652,0.0,0.0,,7.6,11.7,0.652,0.652,2.1,3.7,0.569,4.3,7.8,12.1,2.9,1.5,1.7,1.5,3.9,17.4,
127.0,Anthony Davis,29.0,LAL,C,56.0,54.0,1904.0,10.2,18.2,0.563,0.4,1.4,0.257,9.9,16.8,0.589,0.573,6.6,8.4,0.784,3.7,9.6,13.3,2.8,1.1,2.2,2.3,2.8,27.4,
128.0,Donte DiVincenzo,26.0,GSW,SG,72.0,36.0,1894.0,4.5,10.3,0.435,2.9,7.2,0.397,1.6,3.1,0.525,0.574,1.1,1.3,0.817,1.5,4.7,6.2,4.8,1.8,0.2,2.1,2.5,12.9,
129.0,Bojan BogdanoviÄ,33.0,DET,PF,59.0,59.0,1893.0,8.2,16.8,0.488,2.8,6.7,0.411,5.4,10.1,0.539,0.57,5.1,5.8,0.884,0.7,3.6,4.2,2.9,0.6,0.2,2.6,2.1,24.2,
130.0,Chris Paul,37.0,PHO,PG,59.0,59.0,1889.0,5.6,12.7,0.44,1.9,5.0,0.375,3.7,7.8,0.482,0.513,2.5,3.0,0.831,0.5,4.3,4.8,10.0,1.7,0.4,2.2,2.4,15.6,
131.0,Tyrese Haliburton,22.0,IND,PG,56.0,56.0,1883.0,7.9,16.1,0.49,3.1,7.7,0.4,4.8,8.4,0.572,0.586,3.3,3.8,0.871,0.6,3.3,3.9,11.2,1.7,0.5,2.7,1.3,22.2,AS
132.0,Jarred Vanderbilt,23.0,2TM,PF,78.0,65.0,1879.0,4.7,8.6,0.548,0.6,1.7,0.322,4.2,6.9,0.604,0.58,1.8,2.7,0.691,3.3,7.9,11.2,3.5,1.6,0.4,1.9,3.6,11.9,
132.0,Jarred Vanderbilt,23.0,UTA,PF,52.0,41.0,1254.0,5.0,8.9,0.556,0.5,1.6,0.333,4.4,7.3,0.606,0.587,1.9,2.9,0.657,3.5,8.3,11.7,4.1,1.5,0.4,2.0,3.8,12.4,
132.0,Jarred Vanderbilt,23.0,LAL,PF,26.0,24.0,625.0,4.3,8.1,0.529,0.6,1.9,0.303,3.7,6.2,0.598,0.564,1.7,2.1,0.784,2.8,7.1,10.0,2.4,1.7,0.3,1.7,3.3,10.8,
133.0,Terance Mann,26.0,LAC,SG,81.0,36.0,1872.0,5.2,10.1,0.519,1.5,3.8,0.389,3.8,6.3,0.598,0.593,1.8,2.3,0.78,1.5,3.8,5.3,3.5,0.8,0.4,1.5,2.9,13.7,
134.0,Troy Brown Jr.,23.0,LAL,SF,76.0,45.0,1860.0,3.9,9.0,0.43,2.1,5.4,0.381,1.8,3.6,0.505,0.545,0.7,0.8,0.872,1.2,4.8,6.0,1.8,1.1,0.3,0.9,2.3,10.5,
135.0,Onyeka Okongwu,22.0,ATL,C,80.0,18.0,1849.0,6.2,9.7,0.638,0.1,0.3,0.308,6.1,9.4,0.647,0.642,3.0,3.8,0.781,4.2,7.0,11.2,1.6,1.1,2.1,1.6,4.9,15.4,
136.0,Austin Reaves,24.0,LAL,SG,64.0,22.0,1843.0,5.1,9.6,0.529,1.7,4.2,0.398,3.4,5.4,0.631,0.616,4.5,5.2,0.864,0.6,3.1,3.8,4.2,0.6,0.4,1.9,2.1,16.3,6MOY-7
137.0,Desmond Bane,24.0,MEM,SG,58.0,58.0,1841.0,8.8,18.4,0.479,3.2,8.0,0.408,5.6,10.4,0.534,0.568,3.5,4.0,0.883,0.8,4.8,5.7,5.0,1.1,0.4,2.5,2.9,24.4,
138.0,Devin Booker,26.0,PHO,SG,53.0,53.0,1835.0,10.3,20.9,0.494,2.2,6.2,0.351,8.2,14.7,0.554,0.546,6.0,7.0,0.855,0.9,3.8,4.7,5.7,1.0,0.4,2.8,3.1,28.9,
139.0,Marcus Morris,33.0,LAC,PF,65.0,65.0,1825.0,5.4,12.7,0.426,2.2,6.1,0.364,3.2,6.6,0.484,0.513,1.3,1.7,0.782,0.6,4.5,5.1,2.2,0.8,0.4,1.1,2.7,14.4,
140.0,Myles Turner,26.0,IND,C,62.0,62.0,1825.0,7.9,14.5,0.548,1.8,4.9,0.373,6.1,9.5,0.638,0.612,4.3,5.4,0.783,1.7,7.5,9.2,1.8,0.7,2.8,2.0,4.2,22.0,
141.0,Bobby Portis,27.0,MIL,PF,70.0,22.0,1818.0,7.9,15.9,0.496,1.9,5.1,0.37,6.0,10.8,0.555,0.555,1.9,2.5,0.768,3.0,10.3,13.3,2.1,0.6,0.3,1.6,2.3,19.5,6MOY-3
142.0,Aaron Nesmith,23.0,IND,SF,73.0,60.0,1816.0,5.0,11.7,0.427,2.3,6.2,0.366,2.7,5.5,0.496,0.525,2.4,2.8,0.838,1.2,4.3,5.5,1.9,1.1,0.7,1.5,4.7,14.6,
143.0,Patrick Beverley,34.0,2TM,SG,67.0,67.0,1816.0,2.9,7.1,0.4,1.6,4.7,0.335,1.3,2.4,0.529,0.511,0.9,1.3,0.723,0.9,4.0,4.9,3.8,1.2,0.8,1.2,3.7,8.2,
143.0,Patrick Beverley,34.0,LAL,SG,45.0,45.0,1211.0,2.9,7.2,0.402,1.6,4.7,0.348,1.2,2.5,0.506,0.517,1.2,1.5,0.78,0.7,3.4,4.2,3.5,1.2,0.7,1.2,3.7,8.6,
143.0,Patrick Beverley,34.0,CHI,PG,22.0,22.0,605.0,2.8,7.1,0.395,1.5,4.8,0.309,1.3,2.3,0.579,0.5,0.5,0.9,0.533,1.2,5.2,6.4,4.5,1.4,1.0,1.1,3.7,7.6,
144.0,Jevon Carter,27.0,MIL,PG,81.0,39.0,1810.0,4.8,11.2,0.423,2.8,6.7,0.421,1.9,4.5,0.425,0.549,0.6,0.8,0.816,0.7,3.3,4.0,3.9,1.3,0.6,1.6,3.1,12.9,
145.0,Michael Porter Jr.,24.0,DEN,SF,62.0,62.0,1798.0,8.0,16.4,0.487,3.8,9.1,0.414,4.2,7.3,0.579,0.602,1.9,2.4,0.8,1.3,5.5,6.8,1.3,0.7,0.6,1.4,2.4,21.6,
146.0,Naji Marshall,25.0,NOP,SF,77.0,21.0,1792.0,5.0,11.5,0.433,1.3,4.4,0.303,3.6,7.1,0.513,0.49,2.8,3.5,0.789,1.0,4.6,5.6,3.8,1.1,0.3,1.9,2.3,14.0,
147.0,Jaren Jackson Jr.,23.0,MEM,C,63.0,63.0,1787.0,8.4,16.6,0.506,2.0,5.7,0.355,6.4,10.9,0.585,0.567,4.9,6.2,0.788,2.2,6.4,8.6,1.2,1.3,3.8,2.2,4.6,23.6,"DPOY-1,AS,DEF1"
148.0,Shaedon Sharpe,19.0,POR,SG,80.0,15.0,1779.0,6.2,13.1,0.472,2.1,5.7,0.36,4.1,7.4,0.559,0.551,1.5,2.1,0.714,1.3,3.5,4.8,1.9,0.8,0.5,1.7,2.8,16.0,
149.0,Markelle Fultz,24.0,ORL,PG,60.0,60.0,1778.0,7.1,13.7,0.514,0.5,1.8,0.31,6.5,12.0,0.544,0.534,2.3,2.9,0.783,1.4,3.3,4.7,6.9,1.8,0.5,2.8,2.7,16.9,
150.0,Tari Eason,21.0,HOU,PF,82.0,5.0,1767.0,6.0,13.4,0.448,1.2,3.5,0.343,4.8,9.9,0.486,0.493,2.2,3.0,0.752,4.0,6.1,10.1,1.8,2.0,1.0,2.1,3.9,15.5,
151.0,Gabe Vincent,26.0,MIA,PG,68.0,34.0,1759.0,4.7,11.6,0.402,2.4,7.2,0.334,2.3,4.4,0.512,0.505,1.4,1.6,0.872,0.6,2.4,3.0,3.4,1.3,0.1,1.9,3.2,13.1,
152.0,Kawhi Leonard,31.0,LAC,SF,52.0,50.0,1748.0,9.2,17.9,0.512,2.1,5.1,0.416,7.0,12.8,0.551,0.572,5.0,5.7,0.871,1.2,5.8,7.0,4.2,1.5,0.6,1.8,1.7,25.5,
153.0,Malcolm Brogdon,30.0,BOS,PG,67.0,0.0,1744.0,7.3,15.1,0.484,2.7,6.1,0.444,4.6,9.0,0.51,0.574,3.3,3.8,0.87,0.9,4.9,5.8,5.1,0.9,0.4,2.0,2.3,20.6,6MOY-1
154.0,Christian Wood,27.0,DAL,C,67.0,17.0,1738.0,8.2,15.9,0.515,2.2,5.8,0.376,6.0,10.1,0.594,0.583,4.5,5.8,0.772,1.8,8.4,10.2,2.5,0.6,1.5,2.5,3.5,23.1,6MOY-9
155.0,Coby White,22.0,CHI,SG,74.0,2.0,1730.0,5.5,12.4,0.443,2.7,7.2,0.372,2.8,5.2,0.54,0.551,1.3,1.5,0.871,0.3,4.1,4.4,4.2,1.1,0.1,1.5,2.5,14.9,
156.0,Clint Capela,28.0,ATL,C,65.0,63.0,1730.0,7.3,11.2,0.653,0.0,0.0,0.0,7.3,11.1,0.654,0.653,1.6,2.7,0.603,5.4,9.6,14.9,1.2,0.9,1.6,1.1,2.9,16.2,
157.0,Malik Monk,24.0,SAC,SG,77.0,0.0,1719.0,7.5,16.7,0.448,3.0,8.3,0.359,4.5,8.3,0.538,0.538,3.9,4.3,0.889,0.7,3.6,4.3,6.2,1.0,0.4,3.1,2.6,21.8,6MOY-5
158.0,Kyle Lowry,36.0,MIA,PG,55.0,44.0,1718.0,4.1,10.2,0.404,2.2,6.5,0.345,1.9,3.7,0.509,0.514,2.4,2.8,0.859,0.9,3.8,4.7,5.9,1.2,0.4,2.2,3.0,12.9,
159.0,Nicolas Batum,34.0,LAC,PF,78.0,19.0,1709.0,3.4,8.0,0.42,2.6,6.7,0.391,0.8,1.3,0.563,0.583,0.7,1.0,0.708,1.3,5.0,6.3,2.5,1.1,0.9,1.1,3.1,10.1,
160.0,Walker Kessler,21.0,UTA,C,74.0,40.0,1703.0,6.3,8.8,0.72,0.0,0.1,0.333,6.3,8.7,0.723,0.721,1.7,3.4,0.516,4.9,8.2,13.1,1.5,0.5,3.7,1.2,3.6,14.4,ROY-3
161.0,Monte Morris,27.0,WAS,PG,62.0,61.0,1695.0,5.2,10.9,0.48,1.7,4.3,0.382,3.6,6.6,0.543,0.555,1.4,1.6,0.831,0.6,3.9,4.5,6.9,0.9,0.3,1.3,1.6,13.5,
162.0,Wendell Carter Jr.,23.0,ORL,C,57.0,54.0,1690.0,6.9,13.1,0.525,1.7,4.8,0.356,5.2,8.3,0.624,0.591,3.1,4.2,0.738,2.6,8.0,10.6,2.8,0.6,0.7,2.3,3.4,18.5,
163.0,Santi Aldama,22.0,MEM,PF,77.0,20.0,1682.0,5.3,11.2,0.47,2.0,5.7,0.353,3.3,5.5,0.591,0.56,2.3,3.1,0.75,1.8,6.1,7.9,2.1,1.0,1.0,1.3,3.1,14.9,
164.0,Bradley Beal,29.0,WAS,SG,50.0,50.0,1673.0,9.6,18.9,0.506,1.7,4.7,0.365,7.8,14.2,0.552,0.551,4.1,4.9,0.842,0.9,3.3,4.2,5.8,1.0,0.7,3.1,2.3,25.0,
165.0,Kevin Durant,34.0,2TM,PF,47.0,47.0,1672.0,10.4,18.6,0.56,2.0,5.0,0.404,8.4,13.6,0.617,0.614,6.6,7.2,0.919,0.4,6.4,6.7,5.1,0.7,1.4,3.4,2.1,29.4,AS
165.0,Kevin Durant,34.0,BRK,PF,39.0,39.0,1403.0,10.5,18.8,0.559,1.8,4.8,0.376,8.7,14.0,0.622,0.607,6.9,7.3,0.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7,
165.0,Kevin Durant,34.0,PHO,PF,8.0,8.0,269.0,9.8,17.1,0.57,2.9,5.5,0.537,6.8,11.6,0.586,0.656,5.4,6.4,0.833,0.4,6.4,6.8,3.7,0.3,1.3,2.7,0.9,27.8,
166.0,Jalen Duren,19.0,DET,C,67.0,31.0,1670.0,5.6,8.6,0.648,0.0,0.0,0.0,5.6,8.5,0.652,0.648,2.1,3.4,0.611,4.9,7.9,12.8,1.6,0.9,1.3,2.0,3.9,13.2,
167.0,Reggie Jackson,32.0,2TM,PG,68.0,40.0,1657.0,5.7,13.9,0.411,2.1,6.3,0.333,3.6,7.6,0.474,0.486,1.5,1.7,0.91,0.5,2.6,3.1,5.1,1.0,0.1,2.5,2.5,15.1,
167.0,Reggie Jackson,32.0,LAC,PG,52.0,38.0,1338.0,5.8,13.8,0.418,2.1,5.9,0.35,3.7,7.9,0.469,0.493,1.6,1.8,0.924,0.6,2.5,3.1,4.9,1.0,0.1,2.6,2.5,15.2,
167.0,Reggie Jackson,32.0,DEN,PG,16.0,2.0,319.0,5.5,14.4,0.383,2.1,7.7,0.279,3.4,6.8,0.5,0.457,1.1,1.4,0.833,0.3,2.8,3.2,5.6,1.0,0.1,2.1,2.5,14.3,
168.0,Isaac Okoro,22.0,CLE,SF,76.0,46.0,1652.0,3.8,7.7,0.494,1.4,3.7,0.363,2.5,4.0,0.617,0.582,1.7,2.2,0.757,1.1,2.9,4.1,1.9,1.2,0.7,0.9,3.4,10.7,
169.0,Isaiah Hartenstein,24.0,NYK,C,82.0,8.0,1626.0,3.9,7.2,0.535,0.2,0.8,0.216,3.7,6.4,0.576,0.547,1.1,1.6,0.676,4.6,7.2,11.9,2.3,1.2,1.4,1.5,4.7,9.0,
170.0,Daniel Gafford,24.0,WAS,C,78.0,47.0,1604.0,6.5,8.9,0.732,0.0,0.0,,6.5,8.9,0.732,0.732,2.9,4.2,0.679,3.7,6.1,9.7,1.9,0.7,2.2,1.9,4.2,15.8,
171.0,Mitchell Robinson,24.0,NYK,C,59.0,58.0,1591.0,4.3,6.3,0.671,0.0,0.0,,4.3,6.3,0.671,0.671,1.3,2.8,0.484,6.0,6.5,12.6,1.2,1.3,2.5,0.9,3.6,9.8,
172.0,Drew Eubanks,25.0,POR,C,78.0,28.0,1584.0,4.9,7.6,0.641,0.2,0.4,0.389,4.7,7.2,0.655,0.651,1.9,2.8,0.664,3.0,6.5,9.5,2.3,0.9,2.3,1.5,3.8,11.8,
173.0,Gordon Hayward,32.0,CHO,SF,50.0,50.0,1577.0,6.3,13.3,0.475,1.2,3.7,0.325,5.1,9.6,0.532,0.52,2.9,3.6,0.811,0.8,4.2,4.9,4.7,1.0,0.3,2.3,1.6,16.7,
174.0,Alex Caruso,28.0,CHI,PG,67.0,36.0,1575.0,3.0,6.5,0.455,1.3,3.5,0.364,1.7,3.1,0.556,0.551,1.3,1.7,0.808,1.0,3.5,4.5,4.4,2.2,1.1,1.8,3.6,8.5,"DPOY-11,DEF1"
175.0,Shake Milton,26.0,PHI,SG,76.0,11.0,1567.0,5.5,11.6,0.479,1.3,3.4,0.378,4.3,8.2,0.521,0.535,2.3,2.7,0.853,0.9,3.5,4.4,5.5,0.6,0.3,2.2,2.8,14.6,
176.0,Norman Powell,29.0,LAC,SG,60.0,8.0,1567.0,7.8,16.3,0.479,2.6,6.6,0.397,5.2,9.7,0.534,0.559,5.2,6.4,0.812,0.6,3.5,4.0,2.5,1.1,0.4,2.3,2.9,23.4,6MOY-4
177.0,Cole Anthony,22.0,ORL,PG,60.0,4.0,1552.0,6.4,14.1,0.454,1.7,4.8,0.364,4.7,9.4,0.5,0.516,3.5,3.9,0.894,1.1,5.6,6.7,5.5,0.9,0.7,2.1,3.7,18.1,
178.0,Malaki Branham,19.0,SAS,SG,66.0,32.0,1550.0,6.2,14.2,0.44,1.8,5.9,0.302,4.5,8.3,0.539,0.503,1.3,1.6,0.829,0.7,3.6,4.2,2.9,0.8,0.2,1.8,2.7,15.6,
179.0,Cedi Osman,27.0,CLE,SF,77.0,2.0,1548.0,5.6,12.3,0.451,2.7,7.3,0.372,2.9,5.1,0.564,0.56,1.7,2.5,0.694,0.6,3.5,4.1,2.7,0.8,0.3,1.2,2.8,15.6,
