Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
548.0,Mac McClung,23.0,LAL,SG,1.0,0.0,22.0,3.3,8.2,0.4,1.6,4.9,0.333,1.6,3.3,0.5,0.5,1.6,1.6,1.0,0.0,4.9,4.9,1.6,1.6,1.6,3.3,8.2,9.8,
549.0,Shaquille Harrison,28.0,BRK,SG,2.0,0.0,23.0,3.1,9.4,0.333,0.0,3.1,0.0,3.1,6.3,0.5,0.333,0.0,0.0,,1.6,4.7,6.3,4.7,1.6,1.6,3.1,4.7,6.3,
550.0,Carlik Jones,24.0,2TM,PG,5.0,0.0,23.0,1.6,14.1,0.111,0.0,1.6,0.0,1.6,12.5,0.125,0.111,3.1,3.1,1.0,1.6,3.1,4.7,7.8,1.6,0.0,4.7,0.0,6.3,
550.0,Carlik Jones,24.0,DAL,PG,3.0,0.0,19.0,0.0,13.3,0.0,0.0,1.9,0.0,0.0,11.4,0.0,0.0,3.8,3.8,1.0,1.9,3.8,5.7,9.5,1.9,0.0,5.7,0.0,3.8,
550.0,Carlik Jones,24.0,DEN,PG,2.0,0.0,4.0,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,
551.0,Chandler Hutchison,25.0,PHO,SF,6.0,0.0,22.0,1.6,3.3,0.5,0.0,0.0,,1.6,3.3,0.5,0.5,3.3,3.3,1.0,0.0,8.2,8.2,3.3,0.0,0.0,6.5,1.6,6.5,
552.0,Damyean Dotson,27.0,NYK,SG,2.0,0.0,21.0,3.4,6.9,0.5,0.0,1.7,0.0,3.4,5.1,0.667,0.5,0.0,0.0,,0.0,3.4,3.4,1.7,0.0,0.0,0.0,0.0,6.9,
553.0,Gabe York,28.0,IND,SG,2.0,0.0,21.0,3.4,12.0,0.286,1.7,10.3,0.167,1.7,1.7,1.0,0.357,5.1,8.6,0.6,0.0,3.4,3.4,6.9,3.4,1.7,1.7,6.9,13.7,
554.0,Joel Ayayi,21.0,WAS,SG,7.0,0.0,20.0,1.8,10.8,0.167,0.0,1.8,0.0,1.8,9.0,0.2,0.167,0.0,0.0,,1.8,3.6,5.4,7.2,0.0,0.0,0.0,0.0,3.6,
555.0,Jay Huff,23.0,LAL,C,4.0,0.0,20.0,0.0,5.4,0.0,0.0,3.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,1.8,5.4,7.2,1.8,1.8,1.8,1.8,1.8,0.0,
556.0,McKinley Wright IV,23.0,MIN,PG,5.0,0.0,19.0,3.8,5.7,0.667,1.9,3.8,0.5,1.9,1.9,1.0,0.833,0.0,0.0,,0.0,0.0,0.0,5.7,0.0,0.0,1.9,1.9,9.5,
557.0,George King,28.0,DAL,SF,4.0,0.0,19.0,0.0,9.5,0.0,0.0,7.6,0.0,0.0,1.9,0.0,0.0,1.9,3.8,0.5,0.0,9.5,9.5,0.0,0.0,0.0,1.9,7.6,1.9,
558.0,Norvel Pelle,28.0,UTA,C,3.0,0.0,19.0,5.7,9.5,0.6,0.0,0.0,,5.7,9.5,0.6,0.6,0.0,0.0,,5.7,5.7,11.4,0.0,0.0,1.9,3.8,1.9,11.4,
559.0,Wayne Selden,27.0,NYK,SG,3.0,0.0,19.0,1.9,7.6,0.25,1.9,3.8,0.5,0.0,3.8,0.0,0.375,3.8,7.6,0.5,0.0,1.9,1.9,1.9,0.0,0.0,0.0,1.9,9.5,
560.0,Craig Sword,28.0,WAS,SG,3.0,0.0,19.0,5.7,7.6,0.75,0.0,1.9,0.0,5.7,5.7,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.9,7.6,0.0,1.9,13.3,11.4,
561.0,Eugene Omoruyi,24.0,DAL,SF,4.0,0.0,18.0,4.0,10.0,0.4,2.0,4.0,0.5,2.0,6.0,0.333,0.5,4.0,8.0,0.5,4.0,10.0,14.0,4.0,0.0,0.0,0.0,4.0,14.0,
562.0,Emanuel Terry,25.0,PHO,PF,3.0,0.0,18.0,0.0,10.0,0.0,0.0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,,16.0,14.0,30.0,4.0,2.0,0.0,10.0,8.0,0.0,
563.0,Scotty Hopson,32.0,OKC,SG,1.0,0.0,18.0,4.0,8.0,0.5,0.0,2.0,0.0,4.0,6.0,0.667,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,8.0,
564.0,Aaron Henry,22.0,PHI,SF,6.0,0.0,17.0,2.1,10.6,0.2,0.0,2.1,0.0,2.1,8.5,0.25,0.2,0.0,0.0,,0.0,2.1,2.1,0.0,0.0,4.2,4.2,4.2,4.2,
565.0,Trayvon Palmer,27.0,DET,SG,1.0,0.0,17.0,0.0,2.1,0.0,0.0,0.0,,0.0,2.1,0.0,0.0,0.0,0.0,,0.0,4.2,4.2,0.0,0.0,0.0,2.1,4.2,0.0,
566.0,Dakota Mathias,26.0,MEM,SG,6.0,0.0,16.0,4.5,13.5,0.333,4.5,13.5,0.333,0.0,0.0,,0.5,0.0,0.0,,0.0,4.5,4.5,2.3,2.3,0.0,0.0,2.3,13.5,
567.0,Jaylen Morris,26.0,SAS,SG,3.0,0.0,16.0,0.0,13.5,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.0,4.5,9.0,0.5,0.0,4.5,4.5,4.5,0.0,0.0,2.3,4.5,4.5,
568.0,Sekou Doumbouya,21.0,LAL,PF,2.0,0.0,16.0,11.3,18.0,0.625,2.3,4.5,0.5,9.0,13.5,0.667,0.688,6.8,9.0,0.75,4.5,9.0,13.5,0.0,6.8,4.5,4.5,2.3,31.5,
569.0,Jemerrio Jones,26.0,LAL,SF,2.0,0.0,15.0,4.8,7.2,0.667,0.0,0.0,,4.8,7.2,0.667,0.667,0.0,0.0,,4.8,2.4,7.2,0.0,2.4,0.0,0.0,4.8,9.6,
570.0,Moses Wright,23.0,2TM,PF,4.0,0.0,14.0,2.6,10.3,0.25,0.0,2.6,0.0,2.6,7.7,0.333,0.25,7.7,7.7,1.0,2.6,5.1,7.7,5.1,0.0,2.6,0.0,0.0,12.9,
570.0,Moses Wright,23.0,LAC,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,
570.0,Moses Wright,23.0,DAL,PF,3.0,0.0,13.0,2.8,11.1,0.25,0.0,2.8,0.0,2.8,8.3,0.333,0.25,8.3,8.3,1.0,2.8,5.5,8.3,2.8,0.0,2.8,0.0,0.0,13.8,
571.0,Cat Barber,27.0,ATL,PG,3.0,0.0,13.0,0.0,11.1,0.0,0.0,0.0,,0.0,11.1,0.0,0.0,0.0,11.1,0.0,2.8,5.5,8.3,8.3,0.0,0.0,2.8,2.8,0.0,
572.0,Jarron Cumberland,24.0,POR,SG,3.0,0.0,12.0,3.0,6.0,0.5,0.0,3.0,0.0,3.0,3.0,1.0,0.5,0.0,0.0,,3.0,6.0,9.0,3.0,0.0,0.0,0.0,6.0,6.0,
573.0,JaQuori McLaughlin,24.0,DAL,PG,4.0,0.0,11.0,0.0,6.5,0.0,0.0,3.3,0.0,0.0,3.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.5,0.0,0.0,0.0,3.3,0.0,
574.0,Rob Edwards,25.0,OKC,SG,2.0,0.0,11.0,3.3,13.1,0.25,3.3,13.1,0.25,0.0,0.0,,0.375,0.0,0.0,,0.0,9.8,9.8,0.0,0.0,0.0,3.3,0.0,9.8,
575.0,Emmanuel Mudiay,25.0,SAC,PG,2.0,0.0,11.0,0.0,6.5,0.0,0.0,0.0,,0.0,6.5,0.0,0.0,9.8,13.1,0.75,0.0,0.0,0.0,13.1,3.3,0.0,3.3,3.3,9.8,
576.0,Tre Scott,25.0,CLE,SF,2.0,0.0,11.0,9.8,19.6,0.5,0.0,3.3,0.0,9.8,16.4,0.6,0.5,0.0,0.0,,3.3,3.3,6.5,0.0,3.3,3.3,0.0,6.5,19.6,
577.0,Shaq Buchanan,25.0,MEM,SG,2.0,0.0,10.0,3.6,14.4,0.25,0.0,7.2,0.0,3.6,7.2,0.5,0.25,0.0,0.0,,3.6,3.6,7.2,7.2,3.6,0.0,7.2,3.6,7.2,
578.0,DaQuan Jeffries,24.0,MEM,SG,3.0,0.0,9.0,4.0,8.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,0.5,0.0,0.0,,0.0,8.0,8.0,4.0,0.0,0.0,0.0,4.0,8.0,
579.0,Jon Teske,24.0,MEM,C,3.0,0.0,8.0,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,4.5,0.0,
580.0,Feron Hunt,22.0,NYK,SF,2.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,,4.5,0.0,4.5,4.5,4.5,0.0,4.5,4.5,0.0,
581.0,Anthony Lamb,24.0,SAS,SF,2.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,4.5,4.5,9.0,0.0,0.0,0.0,0.0,0.0,
582.0,M.J. Walker,23.0,PHO,SG,2.0,0.0,8.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,4.5,4.5,4.5,9.0,0.0,0.0,4.5,0.0,
583.0,Malik Newman,24.0,CLE,PG,1.0,0.0,8.0,13.5,22.5,0.6,0.0,4.5,0.0,13.5,18.0,0.75,0.6,9.0,9.0,1.0,0.0,4.5,4.5,4.5,0.0,0.0,4.5,0.0,36.0,
584.0,Paris Bass,26.0,PHO,SF,2.0,0.0,7.0,10.3,30.9,0.333,0.0,10.3,0.0,10.3,20.6,0.5,0.333,10.3,10.3,1.0,10.3,10.3,20.6,0.0,5.1,0.0,10.3,10.3,30.9,
585.0,Scottie Lewis,21.0,CHO,SG,2.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,5.1,10.3,0.5,0.0,0.0,0.0,5.1,5.1,0.0,0.0,0.0,5.1,
586.0,Jaysean Paige,27.0,DET,PG,1.0,0.0,7.0,0.0,15.4,0.0,0.0,10.3,0.0,0.0,5.1,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,10.3,0.0,
587.0,Jordan Goodwin,23.0,WAS,SG,2.0,0.0,6.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,
588.0,Jaden Springer,19.0,PHI,SG,2.0,0.0,6.0,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,1.0,0.0,0.0,,6.0,6.0,12.0,0.0,0.0,12.0,6.0,0.0,12.0,
589.0,Arnoldas Kulboka,24.0,CHO,SF,2.0,0.0,5.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,
590.0,Zylan Cheatham,26.0,UTA,SF,1.0,0.0,5.0,0.0,21.6,0.0,0.0,14.4,0.0,0.0,7.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
591.0,Matt Ryan,24.0,BOS,SF,1.0,0.0,5.0,7.2,36.0,0.2,7.2,36.0,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,21.6,
592.0,Tyrell Terry,21.0,MEM,PG,2.0,0.0,3.0,12.0,12.0,1.0,0.0,0.0,,12.0,12.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,
593.0,Javin DeLaurier,23.0,MIL,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,0.0,
594.0,Jaime Echenique,24.0,WAS,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
595.0,Nate Hinton,22.0,IND,SG,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,
596.0,David Johnson,20.0,TOR,SG,2.0,0.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
597.0,Jordan Bell,27.0,CHI,C,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,18.0,0.0,18.0,0.0,18.0,0.0,0.0,36.0,0.0,
598.0,Tyler Hall,24.0,NYK,SG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
599.0,Joe Johnson,40.0,BOS,SG,1.0,0.0,2.0,18.0,18.0,1.0,0.0,0.0,,18.0,18.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,
600.0,C.J. Miles,34.0,BOS,SG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,
601.0,Matt Mooney,25.0,NYK,SG,1.0,0.0,2.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,
602.0,Ahmad Caver,25.0,IND,SG,1.0,0.0,1.0,36.0,36.0,1.0,0.0,0.0,,36.0,36.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,
603.0,Sam Dekker,27.0,TOR,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
604.0,DeJon Jarreau,24.0,IND,SG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
605.0,Ade Murkey,24.0,SAC,SG,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
,League Average,,,,,,,,,0.461,,,0.354,,,0.533,0.532,,,0.775,,,,,,,,,,
