Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
171.0,Gordon Hayward,31.0,CHO,SF,49.0,48.0,1564.0,8.7,18.9,0.459,2.6,6.8,0.391,6.0,12.2,0.496,0.528,3.9,4.6,0.846,1.2,5.7,6.9,5.4,1.4,0.7,2.5,2.6,23.9,113.0,116.0,
172.0,Tyus Jones,25.0,MEM,PG,73.0,23.0,1549.0,7.7,17.0,0.451,2.5,6.3,0.39,5.2,10.7,0.487,0.524,1.7,2.0,0.818,0.5,4.9,5.4,10.0,2.0,0.1,1.4,1.0,19.5,125.0,112.0,6MOY-11
173.0,Chris Duarte,24.0,IND,SG,55.0,39.0,1541.0,8.5,19.7,0.432,3.0,8.1,0.369,5.5,11.6,0.475,0.507,2.9,3.6,0.804,1.3,5.9,7.2,3.6,1.8,0.3,2.9,3.0,22.9,104.0,117.0,
174.0,Trey Lyles,26.0,2TM,PF,75.0,23.0,1537.0,8.3,17.8,0.466,2.1,6.6,0.321,6.2,11.2,0.552,0.526,6.2,7.7,0.802,2.8,9.2,12.0,2.8,0.9,1.0,2.3,3.9,24.8,116.0,114.0,
174.0,Trey Lyles,26.0,DET,PF,51.0,3.0,990.0,8.6,18.9,0.456,2.2,7.2,0.301,6.5,11.7,0.55,0.513,6.8,8.7,0.784,3.0,9.1,12.0,2.9,1.1,1.3,2.7,4.5,26.2,113.0,113.0,
174.0,Trey Lyles,26.0,SAC,PF,24.0,20.0,547.0,7.7,15.7,0.489,2.0,5.5,0.365,5.6,10.1,0.557,0.553,5.0,5.9,0.851,2.6,9.3,11.9,2.6,0.6,0.5,1.7,2.8,22.3,123.0,116.0,
175.0,Javonte Green,28.0,CHI,SF,65.0,45.0,1519.0,5.7,10.4,0.542,1.2,3.2,0.356,4.5,7.2,0.625,0.597,2.6,3.1,0.833,2.9,5.9,8.9,1.9,2.2,1.0,1.0,4.2,15.0,131.0,112.0,
176.0,Talen Horton-Tucker,21.0,LAL,SG,60.0,19.0,1511.0,7.1,17.1,0.416,1.6,5.8,0.269,5.6,11.3,0.492,0.462,3.2,4.0,0.8,1.2,4.9,6.1,5.0,1.9,0.9,2.6,4.7,18.9,102.0,114.0,
177.0,Jerami Grant,27.0,DET,PF,47.0,47.0,1500.0,9.7,22.7,0.426,3.0,8.3,0.358,6.7,14.5,0.465,0.491,7.1,8.4,0.838,0.9,5.3,6.2,3.6,1.4,1.6,2.8,3.5,29.4,109.0,114.0,
178.0,Alperen ÅengÃ¼n,19.0,HOU,C,72.0,13.0,1489.0,8.0,16.8,0.474,0.9,3.7,0.248,7.0,13.0,0.539,0.502,5.3,7.4,0.711,4.4,8.2,12.6,5.9,1.9,2.2,4.6,6.8,22.1,107.0,113.0,
179.0,Kyle Anderson,28.0,MEM,PF,69.0,11.0,1484.0,6.7,15.1,0.446,1.2,3.5,0.33,5.6,11.6,0.481,0.484,2.2,3.4,0.638,2.2,9.6,11.9,5.9,2.5,1.5,2.3,3.5,16.8,110.0,106.0,
180.0,Kristaps PorziÅÄ£is,26.0,2TM,PF,51.0,51.0,1481.0,11.9,25.9,0.459,2.6,8.5,0.31,9.3,17.4,0.532,0.51,8.4,9.7,0.867,3.4,10.4,13.9,4.0,1.3,2.8,2.7,4.6,34.8,116.0,107.0,
180.0,Kristaps PorziÅÄ£is,26.0,DAL,PF,34.0,34.0,1002.0,11.5,25.5,0.451,2.5,8.7,0.283,9.0,16.8,0.537,0.499,7.4,8.5,0.865,3.2,9.9,13.1,3.5,1.3,3.0,2.7,4.4,32.9,113.0,106.0,
180.0,Kristaps PorziÅÄ£is,26.0,WAS,PF,17.0,17.0,479.0,12.7,26.7,0.475,3.0,8.2,0.367,9.7,18.6,0.522,0.531,10.4,12.0,0.871,3.9,11.6,15.5,5.2,1.2,2.6,2.9,5.1,38.8,122.0,110.0,
181.0,Austin Rivers,29.0,DEN,SG,67.0,18.0,1480.0,4.8,11.6,0.417,2.6,7.7,0.342,2.2,3.9,0.563,0.53,1.1,1.5,0.727,0.6,3.1,3.8,3.0,1.7,0.2,1.8,4.0,13.4,104.0,115.0,
182.0,Patrick Beverley,33.0,MIN,PG,58.0,54.0,1476.0,5.7,14.1,0.406,2.7,7.8,0.343,3.0,6.3,0.485,0.501,3.1,4.3,0.722,2.0,5.7,7.7,8.6,2.2,1.7,2.4,5.6,17.2,119.0,111.0,
183.0,Nickeil Alexander-Walker,23.0,2TM,SG,65.0,21.0,1466.0,8.5,22.9,0.372,3.5,11.4,0.311,5.0,11.5,0.433,0.449,2.7,3.7,0.743,1.2,5.1,6.3,5.3,1.5,0.8,3.1,3.5,23.3,98.0,114.0,
183.0,Nickeil Alexander-Walker,23.0,NOP,SG,50.0,19.0,1317.0,8.9,23.7,0.375,3.6,11.4,0.311,5.3,12.3,0.434,0.45,2.6,3.6,0.722,1.3,4.8,6.1,5.2,1.5,0.7,3.2,3.3,23.9,97.0,115.0,
183.0,Nickeil Alexander-Walker,23.0,UTA,SG,15.0,2.0,149.0,5.3,15.9,0.333,3.3,10.9,0.303,2.0,5.0,0.4,0.438,3.6,4.0,0.917,0.3,7.3,7.6,5.6,1.7,1.3,2.7,5.0,17.6,105.0,110.0,
184.0,Cedi Osman,26.0,CLE,SF,66.0,3.0,1462.0,8.4,19.5,0.432,4.4,12.3,0.357,4.1,7.3,0.559,0.544,3.0,4.5,0.664,0.9,4.1,5.0,4.6,1.8,0.3,2.3,4.3,24.2,111.0,112.0,
185.0,Nicolas Batum,33.0,LAC,PF,59.0,54.0,1462.0,6.0,13.0,0.463,3.6,9.0,0.4,2.4,3.9,0.607,0.602,0.8,1.3,0.658,1.0,7.5,8.5,3.4,1.9,1.4,1.3,2.7,16.5,118.0,109.0,
186.0,Norman Powell,28.0,2TM,SF,45.0,41.0,1458.0,9.4,20.3,0.461,3.6,8.5,0.419,5.8,11.8,0.491,0.549,6.3,7.8,0.811,0.7,4.2,4.9,3.2,1.4,0.7,2.3,3.6,28.6,116.0,119.0,
186.0,Norman Powell,28.0,POR,SF,40.0,39.0,1333.0,9.1,19.9,0.456,3.4,8.4,0.406,5.6,11.5,0.492,0.542,5.8,7.3,0.803,0.6,4.2,4.8,3.0,1.5,0.6,2.3,3.4,27.3,114.0,119.0,
186.0,Norman Powell,28.0,LAC,SG,5.0,2.0,125.0,12.5,24.7,0.508,5.1,9.4,0.542,7.4,15.3,0.487,0.611,11.8,13.7,0.857,1.2,4.3,5.5,5.5,0.8,1.6,2.7,5.5,41.9,132.0,113.0,
187.0,Delon Wright,29.0,ATL,SG,77.0,8.0,1452.0,4.1,9.1,0.454,1.5,3.9,0.379,2.6,5.2,0.51,0.535,1.8,2.1,0.857,1.7,5.8,7.4,6.4,3.1,0.6,1.5,1.9,11.6,126.0,112.0,
188.0,Maxi Kleber,30.0,DAL,PF,59.0,21.0,1450.0,4.9,12.3,0.398,2.9,8.9,0.325,2.0,3.4,0.586,0.516,1.6,2.3,0.708,2.4,9.7,12.1,2.4,1.0,2.0,1.6,4.8,14.3,109.0,107.0,6MOY-11
189.0,Terrence Ross,30.0,ORL,SG,63.0,0.0,1448.0,7.3,18.5,0.397,2.6,8.8,0.292,4.8,9.7,0.493,0.467,3.7,4.3,0.862,0.7,4.7,5.4,3.9,0.9,0.4,2.5,2.3,21.0,100.0,116.0,
190.0,Daniel Gafford,23.0,WAS,C,72.0,53.0,1444.0,9.8,14.1,0.693,0.0,0.0,0.0,9.8,14.0,0.695,0.693,3.7,5.2,0.699,5.3,8.6,13.9,2.3,1.0,3.4,2.2,5.8,23.2,134.0,111.0,
191.0,Bradley Beal,28.0,WAS,SG,40.0,40.0,1439.0,12.0,26.5,0.451,2.2,7.2,0.3,9.8,19.3,0.508,0.492,5.8,7.0,0.833,1.3,5.2,6.5,9.1,1.2,0.5,4.6,3.3,31.9,106.0,117.0,
192.0,Landry Shamet,24.0,PHO,SG,69.0,14.0,1437.0,6.4,16.2,0.394,4.1,11.2,0.368,2.3,5.1,0.45,0.521,2.3,2.7,0.84,0.5,3.7,4.2,3.6,0.9,0.3,1.4,3.1,19.2,111.0,112.0,
193.0,Andre Drummond,28.0,2TM,C,73.0,36.0,1437.0,8.5,14.9,0.57,0.0,0.1,0.0,8.5,14.8,0.574,0.57,3.0,5.6,0.524,7.9,15.5,23.4,4.5,2.7,2.3,3.9,6.6,19.9,114.0,102.0,
193.0,Andre Drummond,28.0,PHI,C,49.0,12.0,902.0,7.1,13.2,0.538,0.0,0.1,0.0,7.1,13.0,0.542,0.538,2.3,4.5,0.512,7.5,16.4,23.9,5.4,3.1,2.5,4.4,6.7,16.5,110.0,100.0,
193.0,Andre Drummond,28.0,BRK,C,24.0,24.0,535.0,10.8,17.7,0.61,0.0,0.1,0.0,10.8,17.6,0.613,0.61,4.0,7.4,0.537,8.4,14.0,22.4,3.1,2.0,2.1,3.3,6.4,25.6,121.0,106.0,
194.0,Austin Reaves,23.0,LAL,SG,61.0,19.0,1418.0,4.9,10.7,0.459,1.8,5.6,0.317,3.1,5.1,0.616,0.542,3.3,4.0,0.839,1.5,5.0,6.5,3.7,1.0,0.7,1.4,2.9,15.0,123.0,116.0,
195.0,Furkan Korkmaz,24.0,PHI,SG,67.0,19.0,1414.0,6.4,16.6,0.387,2.7,9.4,0.289,3.7,7.2,0.515,0.469,2.4,3.0,0.81,0.8,5.4,6.2,4.5,1.2,0.3,1.7,2.0,18.0,104.0,114.0,
196.0,Avery Bradley,31.0,LAL,SG,62.0,45.0,1406.0,5.0,11.9,0.423,2.8,7.2,0.39,2.3,4.8,0.471,0.54,0.5,0.6,0.889,1.1,3.6,4.6,1.6,1.8,0.3,1.3,4.0,13.4,106.0,116.0,
197.0,Anthony Davis,28.0,LAL,C,40.0,40.0,1404.0,12.6,23.7,0.532,0.4,2.4,0.186,12.2,21.3,0.571,0.542,5.9,8.3,0.713,3.6,9.8,13.5,4.2,1.7,3.1,2.8,3.3,31.6,115.0,109.0,
198.0,R.J. Hampton,20.0,ORL,SG,64.0,14.0,1402.0,6.0,15.8,0.383,2.2,6.3,0.35,3.8,9.5,0.405,0.453,2.6,4.0,0.641,0.8,5.9,6.7,5.5,1.4,0.4,3.0,3.5,16.9,94.0,114.0,
199.0,Jaxson Hayes,21.0,NOP,C,70.0,28.0,1398.0,8.7,14.1,0.616,0.7,2.0,0.351,7.9,12.0,0.66,0.641,5.1,6.6,0.766,4.1,7.1,11.1,1.5,1.2,1.9,1.9,5.5,23.1,132.0,113.0,
200.0,Otto Porter Jr.,28.0,GSW,PF,63.0,15.0,1396.0,6.7,14.5,0.464,2.8,7.5,0.37,3.9,7.0,0.565,0.56,1.7,2.1,0.803,3.0,9.6,12.6,3.3,2.4,1.0,1.3,2.9,18.0,121.0,104.0,
201.0,Raul Neto,29.0,WAS,PG,70.0,19.0,1372.0,7.4,15.9,0.463,1.3,4.3,0.292,6.1,11.6,0.526,0.502,3.0,3.9,0.769,0.5,4.4,4.8,7.8,2.0,0.1,2.8,3.7,19.0,108.0,116.0,
202.0,Caleb Martin,26.0,MIA,SF,60.0,12.0,1372.0,7.6,15.0,0.507,2.3,5.7,0.413,5.3,9.3,0.565,0.585,2.6,3.4,0.763,2.6,5.8,8.4,2.3,2.1,1.1,1.9,3.8,20.1,119.0,108.0,
203.0,Tre Mann,20.0,OKC,PG,60.0,26.0,1367.0,8.2,21.0,0.393,3.5,9.7,0.36,4.7,11.3,0.421,0.476,2.3,2.9,0.793,0.9,5.2,6.1,3.2,1.7,0.4,2.5,3.6,22.3,97.0,114.0,
204.0,Eric Bledsoe,32.0,LAC,PG,54.0,29.0,1361.0,7.1,16.8,0.421,1.8,5.9,0.313,5.3,11.0,0.479,0.475,3.2,4.2,0.761,1.0,5.5,6.6,8.1,2.5,0.7,4.2,3.1,19.2,100.0,110.0,
205.0,Danny Green,34.0,PHI,SF,62.0,28.0,1353.0,4.6,11.8,0.394,3.8,10.0,0.38,0.8,1.8,0.469,0.555,0.4,0.5,0.786,1.2,4.6,5.8,2.4,2.2,1.4,1.7,3.9,13.5,106.0,111.0,
206.0,Ziaire Williams,20.0,MEM,SF,62.0,31.0,1346.0,6.8,15.1,0.45,2.7,8.6,0.314,4.1,6.5,0.632,0.54,1.5,2.0,0.782,0.9,3.7,4.6,2.3,1.2,0.4,1.5,4.0,17.8,113.0,114.0,
207.0,Josh Christopher,20.0,HOU,SG,74.0,2.0,1334.0,8.0,17.8,0.448,2.0,6.7,0.296,6.0,11.1,0.54,0.504,3.0,4.0,0.735,1.9,4.8,6.6,5.4,2.3,0.5,4.1,3.5,20.9,101.0,117.0,
208.0,Draymond Green,31.0,GSW,PF,46.0,44.0,1329.0,5.0,9.4,0.525,0.6,2.0,0.296,4.4,7.4,0.586,0.556,2.2,3.3,0.659,1.7,10.7,12.3,11.7,2.2,1.8,5.1,5.0,12.7,109.0,103.0,"DPOY-10,AS,DEF2"
209.0,Bones Hyland,21.0,DEN,SG,69.0,4.0,1310.0,8.6,21.4,0.403,4.9,13.4,0.366,3.7,8.0,0.465,0.518,4.0,4.7,0.856,0.5,6.5,7.0,7.2,1.5,0.7,3.2,5.7,26.1,109.0,112.0,
210.0,Jalen Suggs,20.0,ORL,PG,48.0,45.0,1307.0,7.3,20.3,0.361,1.6,7.3,0.214,5.8,13.0,0.443,0.4,4.7,6.0,0.773,1.0,5.4,6.3,7.7,2.2,0.7,5.3,5.3,20.9,88.0,112.0,
211.0,John Konchar,25.0,MEM,SG,72.0,7.0,1292.0,5.0,9.7,0.515,1.9,4.7,0.413,3.1,5.0,0.61,0.615,1.0,1.8,0.551,3.2,9.0,12.2,4.0,1.7,0.8,1.1,3.3,12.9,133.0,109.0,
212.0,Bryn Forbes,28.0,2TM,SG,75.0,2.0,1286.0,8.7,20.3,0.429,4.6,11.1,0.414,4.1,9.2,0.447,0.542,3.0,3.3,0.908,0.4,3.1,3.5,2.8,0.9,0.2,2.1,3.6,25.0,109.0,117.0,
212.0,Bryn Forbes,28.0,SAS,SG,40.0,1.0,676.0,9.1,21.0,0.432,4.5,10.7,0.417,4.6,10.3,0.448,0.539,3.1,3.5,0.898,0.3,4.2,4.5,2.9,1.2,0.2,2.3,3.0,25.8,107.0,116.0,
212.0,Bryn Forbes,28.0,DEN,SG,35.0,1.0,610.0,8.3,19.5,0.424,4.7,11.6,0.41,3.5,8.0,0.444,0.545,2.8,3.1,0.921,0.5,1.9,2.4,2.7,0.6,0.2,1.8,4.3,24.1,110.0,118.0,
213.0,Ben McLemore,28.0,POR,SG,64.0,6.0,1285.0,8.2,20.5,0.401,5.7,15.9,0.362,2.5,4.6,0.533,0.541,2.7,3.3,0.818,0.5,3.5,3.9,2.2,1.4,0.4,2.1,3.9,24.9,108.0,120.0,
214.0,Chimezie Metu,24.0,SAC,C,60.0,20.0,1279.0,7.6,16.9,0.452,2.1,7.0,0.306,5.5,9.9,0.555,0.516,2.7,3.4,0.78,1.3,11.3,12.6,2.3,1.9,1.2,2.3,3.5,20.1,104.0,111.0,
215.0,Cameron Payne,27.0,PHO,PG,58.0,12.0,1278.0,9.0,22.1,0.409,2.7,7.9,0.336,6.4,14.2,0.449,0.469,2.8,3.4,0.843,0.9,5.7,6.6,10.6,1.5,0.6,3.9,4.5,23.6,104.0,109.0,
216.0,Hamidou Diallo,23.0,DET,SG,58.0,29.0,1269.0,10.0,20.2,0.496,0.9,3.6,0.247,9.2,16.6,0.55,0.518,3.5,5.4,0.65,2.7,8.0,10.7,2.8,2.7,0.7,2.2,5.5,24.5,107.0,111.0,
217.0,Damion Lee,29.0,GSW,SG,63.0,5.0,1256.0,6.6,14.9,0.441,2.4,7.3,0.337,4.1,7.6,0.541,0.523,2.6,2.9,0.88,1.0,6.8,7.9,2.4,1.5,0.2,1.5,3.7,18.1,111.0,109.0,
218.0,George Hill,35.0,MIL,PG,54.0,17.0,1253.0,4.5,10.5,0.429,1.6,5.1,0.306,3.0,5.4,0.546,0.504,2.2,2.4,0.919,1.5,4.5,5.9,4.6,1.6,0.2,1.6,2.7,12.8,117.0,114.0,
219.0,Gary Payton II,29.0,GSW,SG,71.0,16.0,1247.0,8.3,13.5,0.616,1.7,4.7,0.358,6.6,8.8,0.754,0.679,1.4,2.3,0.603,2.8,6.8,9.7,2.5,3.8,0.9,1.6,5.1,19.6,129.0,103.0,
220.0,Brandon Clarke,25.0,MEM,PF,64.0,1.0,1246.0,11.1,17.2,0.644,0.2,0.8,0.227,10.9,16.3,0.666,0.65,3.3,5.0,0.654,5.2,7.9,13.1,3.3,1.5,2.6,1.3,4.7,25.6,138.0,108.0,6MOY-11
221.0,Tim Hardaway Jr.,29.0,DAL,SG,42.0,20.0,1245.0,8.4,21.4,0.394,4.1,12.3,0.336,4.3,9.1,0.473,0.491,3.2,4.2,0.757,0.5,5.8,6.3,3.7,1.5,0.2,1.4,3.0,24.2,107.0,111.0,
222.0,Drew Eubanks,24.0,2TM,C,71.0,31.0,1245.0,8.6,14.4,0.596,0.2,0.9,0.217,8.4,13.5,0.621,0.602,3.9,5.1,0.762,5.1,9.8,14.9,3.3,1.2,1.6,3.2,4.7,21.2,120.0,113.0,
222.0,Drew Eubanks,24.0,SAS,C,49.0,9.0,595.0,6.8,12.8,0.528,0.1,0.6,0.125,6.7,12.2,0.55,0.531,4.8,6.4,0.747,5.2,10.6,15.8,4.0,1.0,2.4,3.7,4.9,18.4,113.0,109.0,
222.0,Drew Eubanks,24.0,POR,C,22.0,22.0,650.0,10.3,15.9,0.646,0.3,1.1,0.267,10.0,14.8,0.675,0.656,3.0,3.8,0.784,5.0,9.0,14.0,2.6,1.4,0.8,2.6,4.6,23.9,127.0,116.0,
223.0,Myles Turner,25.0,IND,C,42.0,42.0,1235.0,7.9,15.6,0.509,2.4,7.3,0.333,5.5,8.3,0.662,0.587,3.1,4.2,0.752,2.6,9.2,11.8,1.7,1.1,4.7,2.1,4.7,21.4,117.0,111.0,
224.0,Aleksej Pokusevski,20.0,OKC,PF,61.0,12.0,1233.0,7.3,18.0,0.408,2.3,7.8,0.289,5.1,10.2,0.498,0.47,1.4,2.0,0.7,2.9,9.7,12.6,5.2,1.5,1.5,3.7,3.5,18.3,96.0,111.0,
225.0,Obi Toppin,23.0,NYK,PF,72.0,10.0,1230.0,10.2,19.2,0.531,2.1,6.9,0.308,8.1,12.4,0.655,0.586,3.8,5.0,0.758,2.8,8.1,10.9,3.1,1.0,1.3,2.3,4.1,26.4,120.0,111.0,
226.0,Doug McDermott,30.0,SAS,PF,51.0,51.0,1223.0,8.4,18.2,0.462,4.2,10.0,0.422,4.2,8.2,0.512,0.578,1.6,2.0,0.784,0.7,3.8,4.5,2.5,0.5,0.2,1.7,3.1,22.7,112.0,118.0,
227.0,Isaiah Hartenstein,23.0,LAC,C,68.0,0.0,1216.0,9.2,14.7,0.626,0.6,1.2,0.467,8.7,13.5,0.64,0.645,3.7,5.3,0.689,4.7,8.7,13.4,6.4,2.0,3.1,3.4,6.7,22.7,127.0,106.0,
228.0,Naz Reid,22.0,MIN,C,77.0,6.0,1215.0,9.1,18.6,0.489,2.2,6.5,0.343,6.9,12.1,0.568,0.549,4.5,5.8,0.765,4.0,7.8,11.8,2.8,1.6,2.8,3.2,6.7,24.9,113.0,109.0,
229.0,Lonzo Ball,24.0,CHI,PG,35.0,35.0,1212.0,6.5,15.4,0.423,4.4,10.5,0.423,2.1,5.0,0.423,0.567,0.8,1.1,0.75,1.4,6.2,7.7,7.2,2.6,1.2,3.3,3.4,18.3,110.0,111.0,
230.0,Aaron Wiggins,23.0,OKC,SG,50.0,35.0,1209.0,6.3,13.6,0.463,1.7,5.6,0.304,4.6,8.0,0.573,0.525,2.5,3.4,0.729,2.1,5.1,7.2,2.7,1.2,0.4,2.2,3.7,16.8,107.0,116.0,
231.0,Malcolm Brogdon,29.0,IND,PG,36.0,36.0,1206.0,9.9,22.1,0.448,2.4,7.6,0.312,7.5,14.5,0.518,0.501,5.8,6.8,0.856,1.3,6.2,7.5,8.6,1.2,0.6,3.1,2.9,27.9,116.0,118.0,
232.0,James Johnson,34.0,BRK,PF,62.0,10.0,1191.0,5.9,12.5,0.469,0.9,3.5,0.271,4.9,9.0,0.545,0.507,1.2,2.2,0.527,2.1,6.7,8.8,5.3,1.2,1.4,2.0,6.6,13.8,109.0,113.0,
233.0,Jonathan Kuminga,19.0,GSW,SF,70.0,12.0,1185.0,9.7,18.9,0.513,2.1,6.1,0.336,7.7,12.8,0.598,0.567,5.3,7.8,0.684,2.2,7.4,9.6,2.6,1.3,0.9,3.0,6.0,26.8,112.0,108.0,
234.0,Jordan Nwora,23.0,MIL,SF,62.0,13.0,1185.0,7.5,18.7,0.403,3.2,9.2,0.348,4.3,9.5,0.455,0.488,1.5,1.7,0.837,1.5,7.5,9.0,2.4,1.0,0.7,2.3,3.2,19.7,100.0,113.0,
235.0,Facundo Campazzo,30.0,DEN,PG,65.0,4.0,1184.0,4.4,12.3,0.361,2.4,8.0,0.301,2.0,4.3,0.476,0.459,2.5,3.2,0.769,1.0,3.9,4.8,9.1,2.6,1.0,2.8,5.1,13.8,109.0,111.0,
236.0,Shake Milton,25.0,PHI,SG,55.0,6.0,1179.0,7.3,17.0,0.429,1.8,5.6,0.323,5.5,11.4,0.481,0.483,2.6,3.1,0.836,1.3,4.7,6.0,5.9,1.2,0.7,1.9,4.2,19.0,109.0,114.0,
237.0,Taurean Prince,27.0,MIN,PF,69.0,8.0,1177.0,7.2,15.8,0.454,3.5,9.3,0.376,3.7,6.5,0.565,0.564,2.5,3.3,0.756,1.1,6.0,7.0,2.7,1.9,0.9,2.1,4.7,20.3,112.0,112.0,
238.0,Cam Thomas,20.0,BRK,SG,67.0,2.0,1176.0,9.0,20.7,0.433,1.9,7.2,0.27,7.0,13.6,0.52,0.48,3.6,4.3,0.829,0.7,6.0,6.6,3.2,1.4,0.3,2.3,2.7,23.5,103.0,115.0,
239.0,CJ Elleby,21.0,POR,SF,58.0,28.0,1174.0,5.0,12.8,0.393,1.5,5.2,0.294,3.5,7.6,0.462,0.453,2.5,3.5,0.714,2.7,6.7,9.4,3.6,1.5,0.8,2.3,4.8,14.1,102.0,117.0,
240.0,JaVale McGee,34.0,PHO,C,74.0,17.0,1172.0,11.8,18.8,0.629,0.1,0.4,0.222,11.7,18.4,0.637,0.631,4.2,6.0,0.699,6.7,13.7,20.4,1.7,0.9,3.3,4.0,7.4,27.9,118.0,102.0,
241.0,Frank Jackson,23.0,DET,PG,53.0,7.0,1164.0,8.1,20.2,0.402,3.6,11.7,0.308,4.5,8.6,0.529,0.491,3.6,4.4,0.827,0.8,2.9,3.6,2.3,1.1,0.4,1.6,3.7,23.5,106.0,118.0,
242.0,Hassan Whiteside,32.0,UTA,C,65.0,8.0,1162.0,9.1,14.0,0.652,0.0,0.0,,9.1,14.0,0.652,0.652,4.4,7.1,0.623,7.1,14.0,21.0,1.1,0.9,4.4,2.3,7.6,22.7,132.0,104.0,
243.0,Tre Jones,22.0,SAS,PG,69.0,11.0,1148.0,6.9,14.2,0.49,0.4,2.1,0.196,6.5,12.0,0.542,0.504,3.0,3.8,0.78,1.2,5.3,6.5,9.7,1.8,0.3,1.9,3.3,17.3,120.0,114.0,
244.0,Alex Caruso,27.0,CHI,SG,41.0,18.0,1147.0,4.3,10.9,0.398,1.8,5.4,0.333,2.6,5.5,0.462,0.48,2.5,3.1,0.795,1.4,4.9,6.3,7.0,3.0,0.6,2.4,4.5,12.9,110.0,112.0,
245.0,Marvin Bagley III,22.0,2TM,PF,48.0,25.0,1146.0,9.5,18.8,0.504,1.0,4.1,0.237,8.5,14.7,0.579,0.53,2.8,4.3,0.663,4.4,9.8,14.3,1.5,0.9,0.8,1.6,3.9,22.8,112.0,114.0,
245.0,Marvin Bagley III,22.0,SAC,PF,30.0,17.0,656.0,8.4,18.0,0.463,1.1,4.5,0.242,7.3,13.5,0.538,0.494,2.6,3.4,0.745,4.9,10.9,15.8,1.2,0.7,0.8,1.5,3.7,20.4,110.0,115.0,
245.0,Marvin Bagley III,22.0,DET,PF,18.0,8.0,490.0,11.1,19.9,0.555,0.8,3.5,0.229,10.3,16.4,0.624,0.575,3.2,5.4,0.593,3.8,8.5,12.2,1.9,1.3,0.7,1.8,4.3,26.1,115.0,114.0,
246.0,Nemanja Bjelica,33.0,GSW,C,71.0,0.0,1142.0,6.8,14.6,0.468,2.3,6.4,0.362,4.5,8.2,0.549,0.547,2.5,3.5,0.728,2.6,9.9,12.6,6.8,1.8,1.1,3.7,5.5,18.5,111.0,105.0,
247.0,Ish Smith,33.0,2TM,PG,65.0,1.0,1126.0,8.0,18.6,0.43,1.1,2.9,0.373,6.9,15.7,0.441,0.459,0.6,1.0,0.625,1.1,5.0,6.1,10.6,2.0,1.0,3.4,3.4,17.8,101.0,114.0,
247.0,Ish Smith,33.0,CHO,PG,37.0,1.0,511.0,6.9,17.4,0.395,0.9,2.3,0.4,5.9,15.0,0.394,0.422,1.1,1.8,0.632,1.0,4.3,5.4,9.2,1.9,0.9,3.4,3.2,15.8,95.0,115.0,
247.0,Ish Smith,33.0,WAS,PG,28.0,0.0,615.0,9.0,19.7,0.457,1.2,3.4,0.357,7.8,16.3,0.478,0.488,0.2,0.4,0.6,1.1,5.5,6.7,11.7,2.2,1.0,3.4,3.5,19.5,105.0,114.0,
248.0,Joe Ingles,34.0,UTA,SF,45.0,15.0,1122.0,5.1,12.6,0.404,3.4,9.9,0.347,1.6,2.6,0.617,0.54,0.7,1.0,0.773,0.5,5.2,5.8,7.0,1.0,0.2,2.0,3.6,14.3,117.0,114.0,
249.0,Garrett Temple,35.0,NOP,SG,59.0,16.0,1098.0,5.0,13.3,0.376,2.7,8.3,0.319,2.3,4.9,0.473,0.476,1.3,1.8,0.683,1.3,5.1,6.4,3.3,1.9,1.0,1.9,3.6,13.9,101.0,113.0,
250.0,Stanley Johnson,25.0,LAL,PF,48.0,27.0,1094.0,5.1,11.0,0.466,1.4,4.6,0.314,3.7,6.4,0.575,0.532,2.3,3.2,0.716,1.5,5.3,6.8,3.5,1.9,0.6,1.5,4.8,14.0,114.0,114.0,
251.0,Kyrie Irving,29.0,BRK,PG,29.0,29.0,1091.0,12.8,27.4,0.469,4.4,10.6,0.418,8.4,16.8,0.501,0.55,5.2,5.7,0.915,0.7,4.9,5.6,7.4,1.8,0.8,3.2,3.6,35.4,117.0,114.0,
252.0,Nassir Little,21.0,POR,SF,42.0,23.0,1088.0,6.5,14.1,0.46,2.3,6.9,0.331,4.2,7.2,0.584,0.541,3.1,4.2,0.734,2.6,8.0,10.6,2.4,1.1,1.6,1.8,3.7,18.4,115.0,116.0,
253.0,Jeremiah Robinson-Earl,21.0,OKC,C,49.0,36.0,1087.0,6.0,14.5,0.414,2.6,7.4,0.352,3.4,7.1,0.478,0.503,1.8,2.4,0.741,3.4,8.9,12.3,2.2,1.3,0.7,1.7,3.4,16.4,108.0,113.0,
254.0,JaMychal Green,31.0,DEN,PF,67.0,8.0,1085.0,7.2,14.8,0.486,1.5,5.6,0.266,5.7,9.2,0.621,0.537,3.7,4.2,0.871,3.7,9.0,12.7,2.7,1.9,1.2,2.6,7.1,19.5,114.0,109.0,
255.0,Paul George,31.0,LAC,PF,31.0,31.0,1077.0,12.2,28.9,0.421,4.1,11.7,0.354,8.1,17.2,0.467,0.493,5.8,6.7,0.858,0.5,9.1,9.7,8.0,3.0,0.6,5.7,3.4,34.3,100.0,106.0,
